x,order1,order2,order3
0,83.71,101.39120340224302,143.36000000000004
1,83.66,101.37552001488358,143.38000000000002
2,83.61,101.36,143.39927558207006
3,83.56,101.35,143.41713240940467
4,83.51,101.34,143.43498923673928
5,83.4624411674957,101.33,143.45318180048355
6,83.41754771635419,101.32000000000001,143.47196545972778
7,83.37,101.31,143.49074911897202
8,83.32,101.3,143.51000000000002
9,83.27,101.28872953623151,143.53
10,83.2224747322425,101.27427638465431,143.55
11,83.17752485657908,101.26,143.56921622436633
12,83.13,101.25,143.58727448456287
13,83.08247013810963,101.24,143.6053327447594
14,83.03753516327448,101.2264551383605,143.6236149111226
15,82.99,101.21199752795344,143.6422052537472
16,82.94244891864143,101.19999999999999,143.66079559637177
17,82.89756158743181,101.19,143.68
18,82.85,101.17861850565286,143.70000000000002
19,82.80241257740742,101.16415657389304,143.72000000000003
20,82.75760264544907,101.14994756558214,143.74
21,82.71238066445942,101.1391813865514,143.76000000000002
22,82.6676374415522,101.12841520752066,143.78
23,82.62234308711885,101.11521892327318,143.7984691283395
24,82.5776776996321,101.10151914861818,143.81512725407288
25,82.53230024738716,101.08829202073086,143.83178537980626
26,82.48772302332968,101.07539416557162,143.85000000000002
27,82.442252536017,101.06296255871098,143.87
28,82.39777302746279,101.05139120643057,143.89
29,82.35220033265581,101.03942512207999,143.91
30,82.30782733788311,101.02441065335204,143.93
31,82.26214400598828,101.00939618462408,143.95
32,82.21788559133421,100.9953322533562,143.9691695647263
33,82.17208391387786,100.98139930938811,143.9874172864946
34,82.1279474353104,100.96711586695241,144.00566500826292
35,82.08202040350743,100.95263884656345,144.02399430478883
36,82.04,100.93848830735185,144.04241397961763
37,81.99804618848114,100.92480645816343,144.06083365444647
38,81.9519194622702,100.91084034466724,144.08
39,81.91,100.89556147393021,144.1
40,81.86815114365965,100.8802826031932,144.11999999999998
41,81.82181267738052,100.86575663342744,144.14
42,81.78,100.85127324989567,144.16
43,81.73826124294777,100.83835108946958,144.18
44,81.69170108964532,100.82604816406041,144.2
45,81.65,100.81218353637486,144.22
46,81.60837547937726,100.79667105877712,144.23999999999998
47,81.56158568928461,100.78115911264025,144.26
48,81.52,100.76564869354534,144.28
49,81.47849289588454,100.7501653887932,144.3
50,81.43146741695301,100.73553533505323,144.31853812590472
51,81.39,100.72090528131325,144.33522031918775
52,81.35,100.7063848651589,144.35190251247076
53,81.30865283524963,100.6918910956949,144.37
54,81.26130678803305,100.67739614719102,144.39
55,81.22,100.66290034199996,144.41
56,81.17877422277846,100.64701766868596,144.43
57,81.13118520166199,100.62861385173936,144.45
58,81.09,100.61064582061499,144.47
59,81.05,100.59555380708538,144.49
60,81.01,100.58046179355577,144.51000000000002
61,80.96897691159059,100.56590632202065,144.53
62,80.92098274251089,100.55140436233528,144.55
63,80.88,100.53525171467736,144.57000000000002
64,80.84,100.51835069214886,144.59
65,80.79913744451213,100.5021078434317,144.61
66,80.75082285868342,100.48661380756076,144.63000000000002
67,80.71,100.47112026657209,144.65
68,80.67,100.45562822210871,144.67
69,80.63000000000001,100.44013623987959,144.69
70,80.58933347670958,100.42464625558718,144.70999999999998
71,80.54062816356986,100.40915627129476,144.73
72,80.5,100.39366790341359,144.75
73,80.46,100.37817990751981,144.77
74,80.42,100.36166629934473,144.79
75,80.37952175006144,100.34445924002414,144.81
76,80.33044175135612,100.32684378179059,144.82999999999998
77,80.29,100.30856556207898,144.85060286392863
78,80.25,100.29075397911663,144.87327176674506
79,80.21,100.27527188711862,144.8959406695615
80,80.17,100.25978979512061,144.91822176130268
81,80.12973394498123,100.24430962311983,144.9388459113851
82,80.08023239425417,100.22882954481,144.95947006146753
83,80.04,100.211576377599,144.98
84,80.0,100.193703612877,145.0
85,79.96,100.17597299106428,145.01999999999998
86,79.92,100.15836864009243,145.04
87,79.87992765817785,100.14128583743076,145.05999999999997
88,79.83004208124727,100.12531626925082,145.07999999999998
89,79.79,100.10900899846686,145.1
90,79.75,100.0899536473028,145.11999999999998
91,79.71,100.07089829613875,145.14
92,79.67,100.0546675261036,145.1600648125975
93,79.62990220127925,100.03874781322251,145.1833448277973
94,79.58012303675486,100.02161329289392,145.2066248429971
95,79.54,100.00394089708735,145.22990485819687
96,79.5,99.98620879915619,145.25
97,79.46,99.96841364883068,145.27
98,79.42,99.95117605450592,145.29
99,79.38,99.93536850343328,145.31
100,79.33974400296734,99.91926993717213,145.33
101,79.29027519908003,99.89961295059697,145.35
102,79.25,99.87995596402183,145.37283298647884
103,79.21,99.86395641602651,145.3961048427645
104,79.16999999999999,99.84849556714458,145.41937669905016
105,79.13,99.83,145.44
106,79.08964077597288,99.81,145.46
107,79.04037370361132,99.7915570137236,145.48000000000002
108,79.0,99.77489526739345,145.502451710077
109,78.96,99.7576678818766,145.52571812023365
110,78.92,99.7388729967369,145.54898453039033
111,78.88,99.7200396709973,145.57000000000002
112,78.8395650262814,99.70065171978496,145.59
113,78.79044505777458,99.6812637685726,145.61
114,78.75,99.66475247584029,145.63203840795452
115,78.71,99.6486886657339,145.6552993634245
116,78.67,99.63,145.67856031889445
117,78.63,99.61,145.7
118,78.59,99.59213588505087,145.72
119,78.54950906053247,99.57668802861316,145.74
120,78.50049620147405,99.56,145.76159308682765
121,78.46,99.53999999999999,145.78484857905505
122,78.42,99.52004130742692,145.8081040712825
123,78.38,99.50058094947592,145.83089206615082
124,78.34,99.48112059152491,145.8530281299678
125,78.29948744187497,99.46472638706649,145.87516419378477
126,78.25051386233795,99.44874417323736,145.89694997833814
127,78.21,99.43,145.91806573230008
