x,order1,order2,order3
1139.0,43.90832650857166,111.54885385915273,240.98378305709733
1140.0,43.884788645820315,111.61466186203523,241.18557672215013
1141.0,43.86127971231608,111.68066898833166,241.38766353334057
1142.0,43.837799794912705,111.74687582699946,241.59004371955328
1143.0,43.81434898210752,111.81328296913891,241.79271750967285
1144.0,43.79092736402472,111.87989100799781,241.99568513258396
1145.0,43.76753503246664,111.94670053897534,242.1989468171712
1146.0,43.744172080873966,112.01371215962658,242.40250279231915
1147.0,43.7208386043692,112.08092646966672,242.6063532869125
1148.0,43.69753469971902,112.14834407097514,242.81049852983583
1149.0,43.67426046538236,112.21596556760008,243.0149387499738
1150.0,43.65101600149012,112.2837915657625,243.21967417621096
1151.0,43.6278014098562,112.35182267386053,243.424705037432
1152.0,43.60461679398795,112.42005950247375,243.63003156252154
1153.0,43.58146225906948,112.4885026643673,243.8356539803641
1154.0,43.55833791200007,112.55715277449652,244.04157251984444
1155.0,43.53524386137776,112.6260104500107,244.2477874098471
1156.0,43.512180217484904,112.69507631025769,244.45429887925673
1157.0,43.489147092343224,112.76435097678815,244.66110715695794
1158.0,43.46614459965694,112.83383507335961,244.86821247183534
1159.0,43.44317285488009,112.90352922594107,245.07561505277357
1160.0,43.42023197516704,112.9734340627168,245.28331512865725
1161.0,43.397322079394534,113.04355021409113,245.49131292837097
1162.0,43.37444328818293,113.11387831269228,245.69960868079937
1163.0,43.35159572387552,113.1844189933769,245.90820261482713
1164.0,43.328779510550085,113.25517289323417,246.11709495933877
1165.0,43.30599477401388,113.32614065159018,246.32628594321898
1166.0,43.28324164184795,113.39732291001215,246.53577579535238
1167.0,43.260520243337545,113.46872031231261,246.74556474462355
1168.0,43.23783070953756,113.5403335045539,246.95565301991712
1169.0,43.21517317324986,113.6121631350522,247.16604085011775
1170.0,43.19254776903564,113.68420985438178,247.37672846411004
1171.0,43.16995463319007,113.75647431537956,247.58771609077857
1172.0,43.147393903784646,113.82895717314908,247.79900395900802
1173.0,43.124865720651165,113.90165908506484,248.010592297683
1174.0,43.10237022536947,113.97458071077662,248.2224813356881
1175.0,43.07990756129774,114.04772271221375,248.43467130190794
1176.0,43.05747787356015,114.12108575358934,248.6471624252272
1177.0,43.03508130902979,114.19467050140445,248.85995493453044
1178.0,43.01271801636969,114.26847762445257,249.07304905870234
1179.0,42.990388146015576,114.34250779382373,249.28644502662746
1180.0,42.96809185015357,114.41676168290876,249.50014306719044
1181.0,42.94582928276503,114.49123996740369,249.7141434092759
1182.0,42.92360059959507,114.56594332531381,249.92844628176846
1183.0,42.9014059581772,114.64087243695819,250.14305191355277
1184.0,42.87924551781517,114.71602798497366,250.35796053351345
1185.0,42.85711943957976,114.79141065431931,250.57317237053508
1186.0,42.835027886331574,114.86702113228067,250.78868765350228
1187.0,42.812971022724795,114.94286010847388,251.00450661129975
1188.0,42.790949015160855,115.01892827485024,251.220629472812
1189.0,42.768962031853846,115.09522632570005,251.4370564669237
1190.0,42.747010242786864,115.17175495765721,251.65378782251952
1191.0,42.72509381970288,115.2485148697035,251.870823768484
1192.0,42.703212936157115,115.32550676317247,252.08816453370184
1193.0,42.681367767476296,115.40273134175426,252.3058103470576
1194.0,42.65955849075342,115.4801893114993,252.52376143743592
1195.0,42.63778528488049,115.55788138082302,252.74201803372142
1196.0,42.61604833052141,115.63580826050992,252.96058036479872
1197.0,42.59434781010476,115.71397066371775,253.17944865955246
1198.0,42.57268390787981,115.79236930598202,253.39862314686724
1199.0,42.551056809811456,115.87100490522,253.61810405562767
1200.0,42.52946670369016,115.94987818173526,253.8378916147184
1201.0,42.5079137790617,116.0289898582216,254.05798605302402
1202.0,42.486398227257034,116.10834065976772,254.2783875994292
1203.0,42.464920241370244,116.18793131386104,254.49909648281854
1204.0,42.443480016266605,116.26776255039238,254.72011293207663
1205.0,42.422077748591775,116.34783510165991,nan
1206.0,42.40071363674328,116.42814970237366,nan
1207.0,42.37938788089355,116.50870708965958,nan
1208.0,42.35810068298176,116.58950800306394,nan
