x,order1,order3,order2
1187,42.22577380241334,nan,115.60685955902596
1188,42.20213547554131,nan,115.68195161031353
1189,42.1785533726715,nan,115.75730469884253
1190,42.15502769651826,nan,115.83291965358289
1191,42.13155865019942,nan,115.90879730505273
1192,42.10814643723632,nan,115.9849384853184
1193,42.08479126155369,nan,116.06134402799445
1194,42.06149332747976,nan,116.13801476824358
1195,42.038252839746235,nan,116.21495154277667
1196,42.01507000348826,nan,116.29215518985282
1197,41.99194502424444,nan,116.36962654927933
1198,41.96887810795686,nan,116.44736646241164
1199,41.94586946097107,nan,116.52537577215338
1200,41.92291929003607,nan,116.60365532295643
1201,41.900027802304315,nan,116.68220596082081
1202,41.877195205331766,nan,116.76102853329469
1203,41.854421707077776,nan,116.84012388947454
1204,41.83170751590524,nan,116.91949288000491
1205,41.80905284058044,nan,116.99913635707858
1206,41.786457890273205,nan,117.07905517443652
1207,41.76392287455673,nan,117.1592501873679
1208,41.741448003407754,nan,117.23972225271007
1209,41.71903348720644,nan,117.32047222884852
1210,41.696679536736426,nan,117.401500975717
1211,41.6743863631848,nan,117.48280935479742
1212,41.652154178142126,nan,117.56439822911983
1213,41.629983193602435,nan,117.6462684632626
1214,41.6078736219632,nan,117.7284209233521
1215,41.58582567602538,nan,117.81085647706307
1216,41.563839568993394,nan,117.89357599361827
1217,41.54191551447509,nan,117.97658034378883
1218,41.520053726481834,nan,118.05987039989391
1219,41.49825441942842,nan,118.1434470358009
1220,41.476517808133096,nan,118.22731112692549
1221,41.454844107817614,nan,118.31146355023137
1222,41.43323353410715,nan,118.39590518423057
1223,41.41168630303034,nan,118.48063690898321
1224,41.39020263101933,nan,118.5656596060977
1225,41.36878273490967,nan,118.65097415873052
1226,41.34742683194044,nan,118.73658145158636
1227,41.32613513975411,nan,118.82248237091825
1228,41.304907876396655,nan,118.90867780452724
1229,41.28374526031752,nan,118.99516864176258
1230,41.26264751036958,nan,119.08195577352174
1231,41.241614845809195,nan,119.16904009225046
1232,41.22064748629621,nan,119.25642249194254
1233,41.19974565189387,nan,119.34410386814002
1234,41.17890956306894,nan,119.43208511793317
1235,41.15813944069164,nan,119.52036713996034
1236,41.13743550603562,nan,119.60895083440819
1237,41.11679798077802,nan,119.69783710301147
1238,41.096227086999434,nan,119.78702684905318
1239,41.07572304718393,nan,119.87652097736452
1240,41.05528608421903,nan,119.96632039432478
1241,41.034916421395714,nan,120.05642600786156
1242,41.014614282408445,nan,120.14683872745056
1243,40.99437989135512,nan,120.23755946411569
1244,40.97421347273712,nan,120.32858913042912
1245,40.9541152514593,nan,120.41992864051106
1246,40.934085452829926,nan,120.51157891003007
1247,40.914124302560786,nan,120.60354085620273
1248,40.8942320267671,nan,120.69581539779401
1249,40.87440885196756,nan,120.78840345511688
1250,40.85465500508432,nan,120.88130595003257
1251,40.834970713443,nan,120.97452380595057
1252,40.815356204772655,nan,121.06805794782844
1253,40.79581170720586,nan,121.16190930217198
1254,40.7763374492786,nan,121.25607879703514
1255,40.75693365993035,nan,121.3505673620202
1256,40.737600568504035,nan,121.44537592827746
1257,40.718338404746056,nan,121.54050542850541
1258,40.69914739880626,nan,121.63595679695091
1259,40.680027781237975,nan,121.7317309694088
1260,40.660979782997984,nan,121.82782888322222
1261,40.64200363544652,nan,121.92425147728244
1262,40.62309957034733,nan,122.02099969202902
1263,40.60426781986754,nan,122.1180744694496
1264,40.5855086165778,nan,122.21547675308
1265,40.56682219345219,nan,122.31320748800435
1266,40.54820878386832,nan,122.41126762085484
1267,40.529668621607165,nan,122.50965809981194
1268,40.51120194085323,nan,122.60837987460422
1269,40.49280897619447,nan,122.7074338965085
1270,40.474489962622286,nan,122.8068211183498
1271,40.45624513553157,nan,122.90654249450124
1272,40.438074730720636,nan,123.00659898088426
1273,40.41997898439129,nan,123.10699153496842
1274,40.40195813314882,nan,123.20772111577136
1275,40.38401241400193,nan,123.30878868385913
1276,40.366142064362826,nan,123.41019520134579
1277,40.34834732204714,nan,123.51194163189368
1278,40.330628425274,nan,123.61402894071324
1279,40.312985612666004,nan,123.71645809456324
1280,40.29541912324916,nan,123.81923006175047
1281,40.27792919645299,nan,123.92234581213
1282,40.260516072110455,nan,124.02580631710514
1283,40.243179990457996,nan,124.12961254962728
1284,40.225921192135516,nan,124.23376548419606
1285,40.208739918186346,nan,124.33826609685926
