# WASP-39b Native Resolution Transmission Spectrum
# Created by: Catriona Murray
# Stellar spectra by: Adina Feinstein
# Created on: 2022-09-07 19:57:36.871041
wave,wave_error,dppm,dppm_err,order,quality
0.8736485086062673,0.0004448108993028166,20819.6041,162.4705400000023,1,0
0.8745381304048729,0.0004448108993028166,21555.319579290004,160.42726371000032,1,0
0.8754279858802556,0.0004449277376913363,21602.591275240004,153.1953778599994,1,0
0.876318063686622,0.0004450389031832591,20899.790969759997,154.4704806,1,0
0.877208366746508,0.0004451515299430664,21351.405089440002,155.4583446799969,1,0
0.8780988942335793,0.0004452637435355955,21035.122218009998,153.69348352999953,1,0
0.8789896478844685,0.0004453768254446544,21161.08449225,156.49501230000226,1,0
0.8798806513518489,0.000445501733690179,21122.145957160003,157.3828383399997,1,0
0.8807718792133791,0.000445613930765032,20585.47735696,154.82538323999995,1,0
0.8816633303897846,0.0004457255882027722,21163.266575999998,150.55311240000077,1,0
0.882555017028233,0.00044584331922425946,21235.86306009,154.04621463000075,1,0
0.8834469326295395,0.00044595780065326274,20975.96062864,151.1454228800008,1,0
0.8843390703424154,0.00044606885643794225,21037.70391844,147.55305773999982,1,0
0.8852314320224794,0.00044618084003200664,21373.358133690002,150.62604788999766,1,0
0.8861240158516414,0.0004462919145810096,21063.55866241,153.47804175000243,1,0
0.8870168200225836,0.00044640208547108706,21206.87362564,146.79080640000132,1,0
0.8879098667014916,0.0004465233394540524,21615.29205796,151.59376554000102,1,0
0.8888031374134213,0.00044663535596489723,21203.087523839993,147.7678694399974,1,0
0.889696630678621,0.00044674663259980374,21344.976240640004,150.2045875200006,1,0
0.8905903498898824,0.0004468596056306229,21195.89486161,148.57265604999705,1,0
0.8914842983747489,0.00044697424243322903,21731.241191039997,150.34876247999858,1,0
0.8923784701175532,0.00044708587140218636,21423.06450244,146.33692676000334,1,0
0.8932728589946389,0.0004471944385427973,21518.89492624,153.95451340000125,1,0
0.8941674674734313,0.0004473042393962068,21580.697073689997,143.53960527000126,1,0
0.8950622909501996,0.0004474117383841403,20744.81373636,149.23010465999772,1,0
0.8959573432082426,0.0004475261290215471,21486.95700649,143.18354424,1,0
