# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: transitspectroscopy
# Author: Espinoza
wave,wave_error,dppm,dppm_err,order
0.85113, 0.00045, 21347.80, 265.40, 1
0.85203, 0.00045, 21065.30, 556.10, 1
0.85293, 0.00045, 21183.40, 468.20, 1
0.85383, 0.00045, 20652.00, 346.40, 1
0.85473, 0.00045, 20811.30, 375.40, 1
0.85564, 0.00045, 20799.10, 523.20, 1
0.85644, 0.00040, 21103.70, 705.40, 1
0.85734, 0.00045, 21202.80, 448.30, 1
0.85824, 0.00045, 21183.30, 589.50, 1
0.85914, 0.00045, 20968.00, 264.60, 1
0.86004, 0.00045, 21089.40, 430.20, 1
0.86094, 0.00045, 21144.90, 302.60, 1
0.86184, 0.00045, 21098.90, 492.20, 1
0.86264, 0.00040, 21178.80, 347.60, 1
0.86354, 0.00045, 20835.00, 345.30, 1
0.86444, 0.00045, 21154.00, 223.50, 1
0.86534, 0.00045, 21208.80, 368.10, 1
0.86624, 0.00045, 21031.70, 426.00, 1
0.86714, 0.00045, 20705.20, 485.70, 1
0.86804, 0.00045, 21271.50, 292.30, 1
0.86894, 0.00045, 21124.40, 406.50, 1
0.86974, 0.00040, 21339.00, 368.70, 1
0.87064, 0.00045, 21255.20, 391.40, 1
0.87154, 0.00045, 21200.20, 293.60, 1
0.87244, 0.00045, 20826.80, 406.50, 1
0.87334, 0.00045, 20899.60, 370.90, 1
0.87424, 0.00045, 20724.80, 365.60, 1
0.87514, 0.00045, 21504.50, 406.80, 1
0.87604, 0.00045, 21460.00, 331.00, 1
0.87694, 0.00045, 20840.60, 227.80, 1
0.87784, 0.00045, 21200.90, 391.70, 1
0.87864, 0.00040, 20807.40, 323.60, 1
0.87954, 0.00045, 20804.60, 322.90, 1
0.88044, 0.00045, 20873.60, 427.60, 1
0.88134, 0.00045, 20478.10, 340.60, 1
0.88224, 0.00045, 21025.60, 371.80, 1
0.88314, 0.00045, 21148.30, 530.10, 1
0.88404, 0.00045, 20883.30, 343.70, 1
0.88494, 0.00045, 20778.90, 362.50, 1
0.88584, 0.00045, 21197.80, 501.50, 1
0.88674, 0.00045, 20943.10, 389.80, 1
0.88764, 0.00045, 21105.60, 486.90, 1
0.88854, 0.00045, 21376.50, 295.40, 1
0.88944, 0.00045, 20968.60, 383.10, 1
0.89024, 0.00040, 21077.50, 326.00, 1
0.89114, 0.00045, 21116.20, 545.80, 1
0.89204, 0.00045, 21510.30, 285.70, 1
0.89295, 0.00045, 21173.70, 590.90, 1
0.89385, 0.00045, 21326.10, 420.20, 1
0.89475, 0.00045, 21494.30, 273.20, 1
0.89565, 0.00045, 20773.50, 382.10, 1
0.89655, 0.00045, 21239.60, 381.30, 1
0.89745, 0.00045, 21167.80, 343.70, 1
0.89835, 0.00045, 21190.60, 398.60, 1
0.89925, 0.00045, 21301.20, 426.40, 1
0.90015, 0.00045, 20871.00, 386.60, 1
0.90105, 0.00045, 21396.30, 372.90, 1
0.90195, 0.00045, 20948.20, 378.30, 1
0.90285, 0.00045, 21148.60, 226.40, 1
0.90375, 0.00045, 21361.60, 331.70, 1
0.90465, 0.00045, 20844.50, 365.40, 1
0.90555, 0.00045, 21047.10, 367.60, 1
0.90645, 0.00045, 21268.00, 335.50, 1
0.90735, 0.00045, 21087.60, 635.50, 1
0.90825, 0.00045, 21216.60, 402.70, 1
0.90915, 0.00045, 20879.60, 765.80, 1
0.91005, 0.00045, 21271.90, 312.20, 1
0.91095, 0.00045, 20944.50, 290.90, 1
0.91185, 0.00045, 21138.80, 329.90, 1
0.91275, 0.00045, 20932.30, 354.30, 1
0.91365, 0.00045, 21261.40, 354.70, 1
0.91455, 0.00045, 21334.60, 286.30, 1
0.91545, 0.00045, 21079.70, 384.90, 1
0.91635, 0.00045, 21176.90, 299.60, 1
0.91725, 0.00045, 21284.70, 736.00, 1
0.91815, 0.00045, 21225.90, 359.70, 1
0.91905, 0.00045, 21306.60, 679.90, 1
0.91995, 0.00045, 21084.30, 530.50, 1
0.92085, 0.00045, 21090.70, 213.80, 1
0.92175, 0.00045, 21451.20, 332.70, 1
0.92265, 0.00045, 21406.40, 349.00, 1
0.92355, 0.00045, 21248.60, 344.20, 1
0.92445, 0.00045, 21379.00, 220.30, 1
0.92535, 0.00045, 21217.70, 351.10, 1
0.92625, 0.00045, 21091.40, 262.30, 1
0.92715, 0.00045, 21536.30, 327.90, 1
0.92805, 0.00045, 21484.50, 390.90, 1
0.92895, 0.00045, 21357.70, 439.70, 1
0.92986, 0.00045, 21444.90, 545.70, 1
0.93076, 0.00045, 21294.40, 324.00, 1
0.93166, 0.00045, 21238.90, 406.80, 1
0.93256, 0.00045, 21500.50, 335.30, 1
0.93346, 0.00045, 21419.80, 425.30, 1
0.93436, 0.00045, 21288.20, 349.90, 1
0.93526, 0.00045, 21291.30, 361.60, 1
0.93616, 0.00045, 21092.20, 463.50, 1
0.93706, 0.00045, 21092.80, 445.20, 1
0.93796, 0.00045, 20920.30, 369.10, 1
0.93886, 0.00045, 21308.70, 198.00, 1
0.93976, 0.00045, 21369.30, 359.90, 1
0.94066, 0.00045, 21474.30, 307.30, 1
0.94156, 0.00045, 21539.70, 390.70, 1
0.94256, 0.00050, 21290.00, 368.20, 1
0.94346, 0.00045, 21118.60, 305.90, 1
0.94436, 0.00045, 20687.70, 344.70, 1
0.94526, 0.00045, 21293.10, 298.60, 1
0.94616, 0.00045, 21258.90, 510.50, 1
0.94706, 0.00045, 21558.50, 333.80, 1
0.94796, 0.00045, 21603.50, 275.10, 1
0.94886, 0.00045, 21269.50, 341.60, 1
0.94976, 0.00045, 21473.30, 697.90, 1
0.95066, 0.00045, 21491.00, 415.20, 1
0.95156, 0.00045, 21433.50, 239.20, 1
0.95246, 0.00045, 21293.90, 248.60, 1
0.95336, 0.00045, 20991.50, 271.20, 1
0.95426, 0.00045, 21161.80, 359.60, 1
0.95526, 0.00050, 21117.80, 329.10, 1
0.95616, 0.00045, 21245.60, 363.00, 1
0.95706, 0.00045, 21004.60, 373.40, 1
0.95796, 0.00045, 21072.60, 361.40, 1
0.95886, 0.00045, 21479.30, 373.10, 1
0.95976, 0.00045, 21022.50, 186.20, 1
0.96066, 0.00045, 21416.30, 619.40, 1
0.96156, 0.00045, 21448.70, 324.30, 1
0.96246, 0.00045, 21393.30, 204.50, 1
0.96336, 0.00045, 21502.60, 221.30, 1
0.96436, 0.00050, 21131.60, 355.00, 1
0.96526, 0.00045, 21253.00, 307.80, 1
0.96616, 0.00045, 21350.00, 214.90, 1
0.96707, 0.00045, 21344.40, 287.00, 1
0.96797, 0.00045, 21266.30, 242.60, 1
0.96887, 0.00045, 21364.60, 369.30, 1
0.96977, 0.00045, 20990.90, 370.10, 1
0.97067, 0.00045, 21253.80, 295.80, 1
0.97157, 0.00045, 21131.20, 301.50, 1
0.97257, 0.00050, 21452.90, 193.80, 1
0.97347, 0.00045, 21165.40, 294.10, 1
0.97437, 0.00045, 21080.70, 253.40, 1
0.97527, 0.00045, 21262.70, 622.70, 1
0.97617, 0.00045, 21196.80, 423.20, 1
0.97707, 0.00045, 21227.60, 315.10, 1
0.97797, 0.00045, 21156.80, 412.30, 1
0.97897, 0.00050, 21281.10, 340.90, 1
0.97987, 0.00045, 21483.50, 420.00, 1
0.98077, 0.00045, 21222.00, 194.30, 1
0.98167, 0.00045, 21094.30, 257.90, 1
0.98257, 0.00045, 21053.10, 280.80, 1
0.98347, 0.00045, 21125.60, 431.70, 1
0.98437, 0.00045, 21202.40, 454.10, 1
0.98537, 0.00050, 21329.10, 569.10, 1
0.98627, 0.00045, 20494.50, 225.00, 1
0.98717, 0.00045, 20754.60, 272.90, 1
0.98807, 0.00045, 21109.10, 392.70, 1
0.98897, 0.00045, 21036.80, 374.00, 1
0.98987, 0.00045, 20916.60, 208.50, 1
0.99087, 0.00050, 20767.10, 190.80, 1
0.99177, 0.00045, 21225.00, 346.30, 1
0.99267, 0.00045, 21118.10, 414.30, 1
0.99357, 0.00045, 21333.80, 180.00, 1
0.99447, 0.00045, 21083.30, 239.30, 1
0.99537, 0.00045, 21073.90, 360.90, 1
0.99637, 0.00050, 21199.60, 195.10, 1
0.99727, 0.00045, 20907.40, 314.50, 1
0.99817, 0.00045, 21096.00, 358.20, 1
0.99907, 0.00045, 20897.20, 337.20, 1
0.99997, 0.00045, 21216.80, 304.30, 1
1.00087, 0.00045, 20815.00, 352.80, 1
1.00187, 0.00050, 21274.80, 367.90, 1
1.00277, 0.00045, 21240.00, 198.70, 1
1.00368, 0.00045, 21017.00, 346.80, 1
1.00458, 0.00045, 21129.30, 265.00, 1
1.00548, 0.00045, 20842.60, 401.80, 1
1.00648, 0.00050, 20987.60, 387.20, 1
1.00738, 0.00045, 21003.60, 348.70, 1
1.00828, 0.00045, 21438.00, 634.00, 1
1.00918, 0.00045, 20893.50, 287.40, 1
1.01008, 0.00045, 21359.90, 240.60, 1
1.01108, 0.00050, 21485.40, 361.50, 1
1.01198, 0.00045, 20891.10, 349.10, 1
1.01288, 0.00045, 20818.50, 438.90, 1
1.01378, 0.00045, 21010.70, 390.40, 1
1.01468, 0.00045, 20923.60, 291.20, 1
1.01568, 0.00050, 21210.60, 411.40, 1
1.01658, 0.00045, 21399.10, 364.10, 1
1.01748, 0.00045, 21066.40, 194.70, 1
1.01838, 0.00045, 21160.20, 226.20, 1
1.01938, 0.00050, 20948.10, 283.40, 1
1.02028, 0.00045, 20891.10, 163.20, 1
1.02118, 0.00045, 21027.80, 293.70, 1
1.02208, 0.00045, 21199.50, 435.40, 1
1.02298, 0.00045, 20953.10, 303.50, 1
1.02398, 0.00050, 20917.30, 483.60, 1
1.02488, 0.00045, 21259.70, 282.60, 1
1.02578, 0.00045, 20893.40, 317.60, 1
1.02668, 0.00045, 20875.00, 398.70, 1
1.02768, 0.00050, 21127.10, 211.60, 1
1.02858, 0.00045, 21219.40, 310.30, 1
1.02948, 0.00045, 21009.00, 421.00, 1
1.03038, 0.00045, 21258.60, 318.10, 1
1.03138, 0.00050, 20765.60, 284.40, 1
1.03228, 0.00045, 21253.60, 283.00, 1
1.03318, 0.00045, 21245.50, 811.50, 1
1.03408, 0.00045, 21286.50, 210.40, 1
1.03498, 0.00045, 20852.20, 327.00, 1
1.03598, 0.00050, 20912.60, 289.10, 1
1.03688, 0.00045, 20946.20, 477.20, 1
1.03778, 0.00045, 21029.70, 389.60, 1
1.03868, 0.00045, 20836.50, 214.40, 1
1.03968, 0.00050, 20841.80, 160.80, 1
1.04059, 0.00045, 21014.50, 328.40, 1
1.04149, 0.00045, 20784.40, 896.20, 1
1.04249, 0.00050, 20993.20, 359.90, 1
1.04339, 0.00045, 20574.10, 295.50, 1
1.04429, 0.00045, 20791.70, 330.80, 1
1.04519, 0.00045, 21309.80, 983.80, 1
1.04619, 0.00050, 21141.60, 378.00, 1
1.04709, 0.00045, 20942.90, 376.40, 1
1.04799, 0.00045, 20927.30, 380.20, 1
1.04889, 0.00045, 20994.00, 428.60, 1
1.04989, 0.00050, 20856.30, 646.10, 1
1.05079, 0.00045, 21014.20, 308.00, 1
1.05169, 0.00045, 20887.20, 260.00, 1
1.05269, 0.00050, 20887.30, 346.70, 1
1.05359, 0.00045, 20996.60, 176.10, 1
1.05449, 0.00045, 20994.30, 185.80, 1
1.05539, 0.00045, 20950.70, 448.70, 1
1.05639, 0.00050, 20969.50, 427.60, 1
1.05729, 0.00045, 21068.60, 305.60, 1
1.05819, 0.00045, 20878.10, 398.50, 1
1.05919, 0.00050, 21385.00, 658.50, 1
1.06009, 0.00045, 21285.40, 308.10, 1
1.06099, 0.00045, 21210.70, 309.50, 1
1.06189, 0.00045, 20894.10, 222.80, 1
1.06289, 0.00050, 20920.30, 552.40, 1
1.06379, 0.00045, 20754.00, 432.20, 1
1.06469, 0.00045, 21044.60, 169.10, 1
1.06569, 0.00050, 21012.30, 193.60, 1
1.06659, 0.00045, 21047.70, 607.30, 1
1.06749, 0.00045, 21254.80, 307.10, 1
1.06849, 0.00050, 21093.30, 315.90, 1
1.06939, 0.00045, 20907.60, 486.80, 1
1.07029, 0.00045, 20781.70, 251.20, 1
1.07119, 0.00045, 20766.10, 328.80, 1
1.07219, 0.00050, 20934.20, 326.20, 1
1.07309, 0.00045, 21326.70, 477.30, 1
1.07399, 0.00045, 20969.40, 236.10, 1
1.07499, 0.00050, 20849.80, 321.80, 1
1.07589, 0.00045, 20806.40, 235.80, 1
1.07679, 0.00045, 20844.00, 375.90, 1
1.07780, 0.00051, 21221.90, 349.80, 1
1.07870, 0.00045, 21012.70, 358.40, 1
1.07960, 0.00045, 21057.20, 338.60, 1
1.08060, 0.00050, 21208.80, 293.10, 1
1.08150, 0.00045, 21132.90, 407.40, 1
1.08240, 0.00045, 21388.70, 330.80, 1
1.08340, 0.00050, 21472.20, 305.70, 1
1.08430, 0.00045, 20435.90, 604.10, 1
1.08520, 0.00045, 21016.10, 257.10, 1
1.08620, 0.00050, 21223.80, 198.70, 1
1.08710, 0.00045, 21380.30, 324.40, 1
1.08800, 0.00045, 21200.40, 253.80, 1
1.08900, 0.00050, 21245.30, 442.50, 1
1.08990, 0.00045, 20875.10, 363.00, 1
1.09080, 0.00045, 20867.20, 315.60, 1
1.09180, 0.00050, 21036.20, 188.70, 1
1.09270, 0.00045, 21270.20, 265.50, 1
1.09360, 0.00045, 21318.40, 324.70, 1
1.09460, 0.00050, 21353.30, 364.30, 1
1.09550, 0.00045, 20897.70, 271.00, 1
1.09640, 0.00045, 21104.40, 327.60, 1
1.09740, 0.00050, 21037.90, 316.00, 1
1.09830, 0.00045, 21017.90, 278.90, 1
1.09930, 0.00050, 21116.50, 277.40, 1
1.10020, 0.00045, 21120.50, 198.80, 1
1.10110, 0.00045, 21018.10, 303.70, 1
1.10210, 0.00050, 21127.80, 330.60, 1
1.10300, 0.00045, 21414.60, 280.50, 1
1.10390, 0.00045, 21194.20, 445.10, 1
1.10490, 0.00050, 21564.60, 424.80, 1
1.10580, 0.00045, 21398.80, 291.90, 1
1.10670, 0.00045, 21405.20, 613.80, 1
1.10770, 0.00050, 21402.20, 296.20, 1
1.10860, 0.00045, 21191.40, 415.80, 1
1.10960, 0.00050, 21180.20, 295.10, 1
1.11050, 0.00045, 21193.10, 272.00, 1
1.11140, 0.00045, 21478.90, 333.70, 1
1.11240, 0.00050, 21118.60, 1154.90, 1
1.11330, 0.00045, 21597.60, 254.00, 1
1.11421, 0.00045, 21294.00, 547.30, 1
1.11521, 0.00050, 21116.90, 362.40, 1
1.11611, 0.00045, 21158.50, 256.00, 1
1.11711, 0.00050, 21436.80, 261.10, 1
1.11801, 0.00045, 21545.80, 281.10, 1
1.11891, 0.00045, 21295.90, 167.70, 1
1.11991, 0.00050, 21359.00, 269.80, 1
1.12081, 0.00045, 21210.50, 417.70, 1
1.12181, 0.00050, 21141.20, 317.40, 1
1.12271, 0.00045, 21292.50, 396.70, 1
1.12361, 0.00045, 21136.40, 305.10, 1
1.12461, 0.00050, 21124.00, 253.70, 1
1.12551, 0.00045, 21107.90, 167.40, 1
1.12641, 0.00045, 21242.00, 297.80, 1
1.12741, 0.00050, 21282.70, 271.20, 1
1.12831, 0.00045, 21468.20, 277.60, 1
1.12931, 0.00050, 21449.60, 276.60, 1
1.13021, 0.00045, 21450.60, 304.60, 1
1.13121, 0.00050, 20992.40, 310.40, 1
1.13211, 0.00045, 21458.20, 251.90, 1
1.13301, 0.00045, 21584.30, 248.70, 1
1.13401, 0.00050, 21441.20, 329.10, 1
1.13491, 0.00045, 21614.60, 195.20, 1
1.13591, 0.00050, 21482.40, 309.70, 1
1.13681, 0.00045, 21425.10, 603.30, 1
1.13771, 0.00045, 21179.70, 458.50, 1
1.13871, 0.00050, 21279.70, 454.70, 1
1.13961, 0.00045, 21633.50, 298.20, 1
1.14061, 0.00050, 21384.30, 254.50, 1
1.14151, 0.00045, 21379.90, 360.10, 1
1.14241, 0.00045, 21357.00, 341.10, 1
1.14341, 0.00050, 21246.30, 370.60, 1
1.14431, 0.00045, 21298.60, 414.00, 1
1.14531, 0.00050, 21261.80, 322.90, 1
1.14621, 0.00045, 21255.70, 505.10, 1
1.14721, 0.00050, 21244.90, 285.20, 1
1.14811, 0.00045, 21211.20, 375.40, 1
1.14901, 0.00045, 21184.50, 333.00, 1
1.15001, 0.00050, 20942.30, 600.60, 1
1.15092, 0.00045, 21221.80, 301.90, 1
1.15192, 0.00050, 21377.80, 299.00, 1
1.15282, 0.00045, 21566.10, 567.70, 1
1.15382, 0.00050, 21100.80, 278.20, 1
1.15472, 0.00045, 21772.60, 763.50, 1
1.15572, 0.00050, 21096.20, 299.10, 1
1.15662, 0.00045, 21396.70, 383.90, 1
1.15752, 0.00045, 21138.50, 284.80, 1
1.15852, 0.00050, 20794.30, 297.40, 1
1.15942, 0.00045, 21149.20, 601.50, 1
1.16042, 0.00050, 21295.80, 514.30, 1
1.16132, 0.00045, 21242.30, 414.10, 1
1.16232, 0.00050, 21356.20, 267.20, 1
1.16322, 0.00045, 21291.20, 436.80, 1
1.16422, 0.00050, 21217.90, 370.80, 1
1.16512, 0.00045, 21266.70, 299.90, 1
1.16602, 0.00045, 21087.00, 295.70, 1
1.16702, 0.00050, 21615.10, 204.70, 1
1.16792, 0.00045, 21326.70, 307.00, 1
1.16892, 0.00050, 21046.70, 423.00, 1
1.16982, 0.00045, 21496.90, 298.90, 1
1.17082, 0.00050, 21236.10, 315.20, 1
1.17172, 0.00045, 21163.20, 319.30, 1
1.17272, 0.00050, 21192.50, 298.20, 1
1.17362, 0.00045, 21189.90, 320.70, 1
1.17462, 0.00050, 21094.70, 278.00, 1
1.17552, 0.00045, 21088.70, 321.00, 1
1.17652, 0.00050, 21120.80, 268.80, 1
1.17742, 0.00045, 21413.30, 326.40, 1
1.17832, 0.00045, 21156.50, 847.70, 1
1.17932, 0.00050, 21082.60, 436.20, 1
1.18022, 0.00045, 21330.40, 428.10, 1
1.18122, 0.00050, 21273.10, 310.70, 1
1.18212, 0.00045, 21658.90, 236.00, 1
1.18312, 0.00050, 21274.70, 549.90, 1
1.18402, 0.00045, 21787.70, 514.80, 1
1.18502, 0.00050, 21042.50, 319.70, 1
1.18592, 0.00045, 21054.70, 310.40, 1
1.18692, 0.00050, 21127.70, 294.60, 1
1.18783, 0.00045, 21210.40, 282.20, 1
1.18883, 0.00050, 21132.40, 298.00, 1
1.18973, 0.00045, 21421.90, 227.40, 1
1.19073, 0.00050, 21150.30, 293.60, 1
1.19163, 0.00045, 21202.70, 371.70, 1
1.19263, 0.00050, 20916.80, 157.00, 1
1.19353, 0.00045, 21162.90, 315.80, 1
1.19453, 0.00050, 21272.20, 286.70, 1
1.19543, 0.00045, 21367.20, 663.10, 1
1.19643, 0.00050, 20981.70, 282.70, 1
1.19733, 0.00045, 21166.90, 171.90, 1
1.19833, 0.00050, 20841.60, 181.20, 1
1.19923, 0.00045, 21103.90, 293.70, 1
1.20023, 0.00050, 21189.00, 248.10, 1
1.20113, 0.00045, 21176.30, 308.70, 1
1.20213, 0.00050, 21407.30, 341.40, 1
1.20303, 0.00045, 21296.40, 397.00, 1
1.20403, 0.00050, 21203.10, 270.50, 1
1.20493, 0.00045, 21080.10, 284.40, 1
1.20593, 0.00050, 21183.80, 329.50, 1
1.20683, 0.00045, 21155.70, 298.20, 1
1.20783, 0.00050, 21125.70, 178.90, 1
1.20873, 0.00045, 21304.20, 177.30, 1
1.20973, 0.00050, 21330.00, 224.70, 1
1.21063, 0.00045, 21168.80, 326.50, 1
1.21163, 0.00050, 21017.40, 270.50, 1
1.21253, 0.00045, 20980.90, 466.10, 1
1.21353, 0.00050, 20952.30, 294.10, 1
1.21443, 0.00045, 21079.80, 461.10, 1
1.21543, 0.00050, 21332.40, 330.30, 1
1.21633, 0.00045, 21502.20, 622.50, 1
1.21733, 0.00050, 21271.30, 284.50, 1
1.21823, 0.00045, 21025.60, 409.50, 1
1.21923, 0.00050, 21127.50, 338.40, 1
1.22013, 0.00045, 21062.70, 331.60, 1
1.22113, 0.00050, 20857.70, 371.00, 1
1.22203, 0.00045, 21311.00, 514.70, 1
1.22303, 0.00050, 21224.80, 419.00, 1
1.22393, 0.00045, 21306.20, 197.30, 1
1.22494, 0.00050, 21021.50, 315.70, 1
1.22584, 0.00045, 21231.50, 370.50, 1
1.22684, 0.00050, 21486.30, 204.50, 1
1.22784, 0.00050, 21016.30, 339.30, 1
1.22874, 0.00045, 20941.60, 319.80, 1
1.22974, 0.00050, 21170.90, 310.60, 1
1.23064, 0.00045, 21122.40, 336.70, 1
1.23164, 0.00050, 20960.80, 414.20, 1
1.23254, 0.00045, 21135.60, 752.80, 1
1.23354, 0.00050, 21298.20, 379.00, 1
1.23444, 0.00045, 21123.40, 238.70, 1
1.23544, 0.00050, 21071.60, 390.00, 1
1.23634, 0.00045, 21044.50, 236.40, 1
1.23734, 0.00050, 21000.00, 327.40, 1
1.23824, 0.00045, 21094.40, 249.20, 1
1.23924, 0.00050, 21158.00, 308.10, 1
1.24024, 0.00050, 20881.80, 318.60, 1
1.24114, 0.00045, 20958.00, 325.80, 1
1.24214, 0.00050, 20864.90, 669.90, 1
1.24304, 0.00045, 20965.80, 385.60, 1
1.24404, 0.00050, 21102.00, 402.80, 1
1.24494, 0.00045, 21086.50, 855.60, 1
1.24594, 0.00050, 21119.60, 288.00, 1
1.24684, 0.00045, 21205.50, 364.80, 1
1.24784, 0.00050, 21010.00, 382.70, 1
1.24874, 0.00045, 21069.10, 151.20, 1
1.24974, 0.00050, 20800.00, 329.40, 1
1.25074, 0.00050, 21248.30, 1313.60, 1
1.25164, 0.00045, 21167.60, 891.70, 1
1.25264, 0.00050, 20900.50, 168.20, 1
1.25354, 0.00045, 20985.10, 294.80, 1
1.25454, 0.00050, 21239.30, 306.00, 1
1.25544, 0.00045, 20809.20, 328.90, 1
1.25644, 0.00050, 20947.80, 438.90, 1
1.25744, 0.00050, 20940.70, 335.70, 1
1.25834, 0.00045, 20975.90, 364.10, 1
1.25934, 0.00050, 20938.60, 183.30, 1
1.26024, 0.00045, 20847.60, 667.50, 1
1.26124, 0.00050, 20942.90, 229.00, 1
1.26215, 0.00046, 21079.70, 324.60, 1
1.26315, 0.00050, 20980.80, 184.10, 1
1.26405, 0.00045, 20653.30, 309.60, 1
1.26505, 0.00050, 21152.20, 225.50, 1
1.26605, 0.00050, 21184.00, 402.50, 1
1.26695, 0.00045, 21090.90, 333.00, 1
1.26795, 0.00050, 21105.70, 312.40, 1
1.26885, 0.00045, 20923.30, 215.50, 1
1.26985, 0.00050, 20860.60, 278.20, 1
1.27085, 0.00050, 20925.00, 467.40, 1
1.27175, 0.00045, 21079.70, 622.20, 1
1.27275, 0.00050, 20921.40, 298.40, 1
1.27365, 0.00045, 20908.70, 575.40, 1
1.27465, 0.00050, 20708.00, 371.00, 1
1.27555, 0.00045, 21047.20, 393.70, 1
1.27655, 0.00050, 20905.40, 391.20, 1
1.27755, 0.00050, 20788.20, 363.90, 1
1.27845, 0.00045, 21281.70, 299.80, 1
1.27945, 0.00050, 21127.00, 356.50, 1
1.28035, 0.00045, 20988.50, 383.90, 1
1.28135, 0.00050, 21090.20, 617.60, 1
1.28225, 0.00045, 21039.70, 330.50, 1
1.28325, 0.00050, 20926.00, 431.40, 1
1.28425, 0.00050, 21109.30, 268.50, 1
1.28515, 0.00045, 20783.90, 426.20, 1
1.28615, 0.00050, 20755.20, 458.20, 1
1.28705, 0.00045, 21114.90, 291.60, 1
1.28805, 0.00050, 20997.10, 313.90, 1
1.28905, 0.00050, 21194.50, 185.10, 1
1.28995, 0.00045, 21112.30, 601.80, 1
1.29095, 0.00050, 21212.20, 740.00, 1
1.29185, 0.00045, 20939.20, 364.10, 1
1.29285, 0.00050, 21048.80, 410.20, 1
1.29385, 0.00050, 21302.90, 675.40, 1
1.29475, 0.00045, 21024.10, 387.40, 1
1.29575, 0.00050, 21063.90, 256.50, 1
1.29665, 0.00045, 21279.60, 832.30, 1
1.29765, 0.00050, 20690.20, 308.20, 1
1.29866, 0.00050, 20774.70, 337.00, 1
1.29956, 0.00045, 20791.00, 429.50, 1
1.30056, 0.00050, 21054.10, 392.30, 1
1.30146, 0.00045, 21032.20, 715.60, 1
1.30246, 0.00050, 21033.10, 434.70, 1
1.30346, 0.00050, 20937.50, 445.80, 1
1.30436, 0.00045, 21088.70, 313.30, 1
1.30536, 0.00050, 20925.80, 338.20, 1
1.30636, 0.00050, 20958.50, 251.00, 1
1.30726, 0.00045, 21147.90, 362.70, 1
1.30826, 0.00050, 21094.30, 175.60, 1
1.30916, 0.00045, 21039.90, 238.00, 1
1.31016, 0.00050, 21191.30, 331.70, 1
1.31116, 0.00050, 21248.10, 421.70, 1
1.31206, 0.00045, 21199.00, 407.50, 1
1.31306, 0.00050, 21283.70, 323.80, 1
1.31396, 0.00045, 21109.90, 759.40, 1
1.31496, 0.00050, 20780.20, 349.10, 1
1.31596, 0.00050, 20951.50, 448.70, 1
1.31686, 0.00045, 21331.80, 598.30, 1
1.31786, 0.00050, 21249.70, 444.30, 1
1.31886, 0.00050, 21158.30, 428.90, 1
1.31976, 0.00045, 21174.70, 328.80, 1
1.32076, 0.00050, 21132.00, 290.90, 1
1.32166, 0.00045, 21520.10, 314.80, 1
1.32266, 0.00050, 21276.20, 397.00, 1
1.32366, 0.00050, 21052.80, 502.40, 1
1.32456, 0.00045, 21391.70, 219.40, 1
1.32556, 0.00050, 21057.80, 358.30, 1
1.32656, 0.00050, 21322.10, 443.10, 1
1.32746, 0.00045, 21257.10, 328.40, 1
1.32846, 0.00050, 21456.30, 344.60, 1
1.32936, 0.00045, 21200.90, 322.60, 1
1.33036, 0.00050, 21399.00, 518.90, 1
1.33136, 0.00050, 21519.20, 306.90, 1
1.33226, 0.00045, 21384.30, 674.60, 1
1.33326, 0.00050, 21378.70, 306.90, 1
1.33426, 0.00050, 21330.30, 336.50, 1
1.33517, 0.00045, 21606.00, 390.60, 1
1.33617, 0.00050, 21346.00, 323.50, 1
1.33717, 0.00050, 21165.90, 337.70, 1
1.33807, 0.00045, 21287.20, 314.50, 1
1.33907, 0.00050, 21597.10, 266.70, 1
1.33997, 0.00045, 21576.40, 340.00, 1
1.34097, 0.00050, 21638.40, 472.90, 1
1.34197, 0.00050, 21268.20, 466.70, 1
1.34287, 0.00045, 21781.20, 317.30, 1
1.34387, 0.00050, 21487.80, 420.50, 1
1.34487, 0.00050, 21748.50, 794.10, 1
1.34577, 0.00045, 21516.90, 381.00, 1
1.34677, 0.00050, 21516.40, 377.20, 1
1.34777, 0.00050, 21171.20, 327.40, 1
1.34867, 0.00045, 21475.70, 394.10, 1
1.34967, 0.00050, 21310.70, 304.50, 1
1.35067, 0.00050, 21816.90, 444.40, 1
1.35157, 0.00045, 21658.10, 288.60, 1
1.35257, 0.00050, 21415.60, 285.50, 1
1.35347, 0.00045, 21672.80, 364.50, 1
1.35447, 0.00050, 21329.00, 263.30, 1
1.35547, 0.00050, 21703.60, 191.10, 1
1.35637, 0.00045, 21821.70, 365.30, 1
1.35737, 0.00050, 21673.90, 201.00, 1
1.35837, 0.00050, 21639.70, 312.70, 1
1.35927, 0.00045, 21566.60, 300.00, 1
1.36027, 0.00050, 21553.00, 204.30, 1
1.36127, 0.00050, 21274.40, 386.50, 1
1.36217, 0.00045, 21658.20, 419.10, 1
1.36317, 0.00050, 21573.50, 378.80, 1
1.36417, 0.00050, 21659.00, 494.70, 1
1.36507, 0.00045, 21438.80, 311.80, 1
1.36607, 0.00050, 21434.50, 534.30, 1
1.36707, 0.00050, 21689.20, 195.00, 1
1.36797, 0.00045, 21320.20, 404.00, 1
1.36897, 0.00050, 21792.20, 528.80, 1
