# WASP-39b Native Resolution Transmission Spectrum
# Created by: Catriona Murray
# Stellar spectra by: Adina Feinstein
# Created on: 2022-09-05 16:46:27.593193
wave,wave_err,dppm,dppm_err,order,quality
1.7646034432878355,0.0034375740910654873,21443.032053691426,242.59575216361733,1.0,0
1.7719700371545883,0.003929025887288495,21102.142531929996,249.70713796336952,1.0,0
1.7798284657537544,0.003929395183442486,21180.4675771325,250.26708294408536,1.0,0
1.7876876160797193,0.003929745203434365,21311.732886617498,251.41593210921667,1.0,0
1.7955474439118344,0.003930074488164403,21549.008036580002,262.2128546395427,1.0,0
1.803407912923281,0.003930383866000309,21155.27672645625,261.3114961662753,1.0,0
1.8112689807555,0.003930675689897356,21397.36683160625,269.21697369762444,1.0,0
1.8191306113497037,0.003930947643716709,21494.013897727502,274.4104254630339,1.0,0
1.8269927690246979,0.003931201741380619,21574.34274535125,274.0552686251885,1.0,0
1.8348554182614731,0.003931439884178767,21368.96665059375,273.3852039327357,1.0,0
1.8427185240647606,0.003931660830512551,21534.9550422625,279.88635931235297,1.0,0
1.8505820544566398,0.003931864393528217,21686.099244795,282.36474990896403,1.0,0
1.8584459801730038,0.003932054343023683,21684.9424111275,287.2263377575312,1.0,0
1.866310270316383,0.0039322297912286475,21482.7277451575,285.1445964864295,1.0,0
1.8741748961306621,0.003932392466338919,21541.04834467375,305.87437710444027,1.0,0
1.8820398299105534,0.00393253837148988,21576.81862304375,298.017941340186,1.0,0
1.8899050468767156,0.003932674879914999,21496.135682610002,300.9578757440393,1.0,0
1.8977705220995338,0.003932797066374838,21182.439416946247,304.7286646736585,1.0,0
1.9056362307162447,0.003932909253651307,21333.784189558748,305.6864106812888,1.0,0
1.9135021518073592,0.003933008866145338,21424.11934374125,309.5542185736875,1.0,0
1.9213682658083342,0.003933099101585347,21265.1916676825,315.19880435646394,1.0,0
1.9292345496147325,0.003933182909293675,21185.163012837504,316.3040291363909,1.0,0
1.937100990005466,0.003933254991645541,21347.339260645,325.7587051488005,1.0,0
1.9449675662340704,0.003933318911060635,21403.724956991246,334.61934610760557,1.0,0
1.9528342624612605,0.003933375251112814,21363.0663189275,332.9131272532764,1.0,0
1.9607010662089648,0.003933427671772294,21506.628329326253,333.9804797407077,1.0,0
1.968567964551378,0.003933467994255535,21344.825933063752,336.37092378843596,1.0,0
1.976434943865053,0.003933508687460119,21426.362240807503,344.2781027124659,1.0,0
1.9843019945188711,0.003933541422210474,21353.85512062125,348.24858770647177,1.0,0
1.992169107642977,0.003933569864338904,21281.603447186248,347.47993646298534,1.0,1
2.003618701799679,0.017701345163317894,21054.34265745143,351.5742338839077,1.0,1
2.035439049226631,0.0039336813339874155,21436.73744203875,375.3049590681604,1.0,0
2.0433064289687635,0.003933697554050264,20987.512476310003,378.57397034270446,1.0,0
2.051173844200145,0.003933716747425375,21014.462897941252,375.9126170738157,1.0,0
2.059252028260691,0.003933732449989957,21197.407707774284,387.90139710860495,1.0,0
2.067400501820713,0.0044254758412043405,20835.252656895558,391.6316327973216,1.0,0
2.0762514802316763,0.0044255045852441555,21035.88970666222,401.43808240460737,1.0,0
2.085102521213104,0.004425536261026375,21000.090643911113,413.7881807487468,1.0,0
2.093953635647941,0.0044255775216806015,20968.09261278333,420.4867061843581,1.0,0
2.102804835873778,0.004425622912594296,21050.209160948885,423.4354351097793,1.0,0
2.111656134511914,0.004425677174688891,20573.858652590003,424.15284373137393,1.0,0
2.1205075487585052,0.004425739427417863,20907.861135963336,422.4322633136511,1.0,0
2.129359098961652,0.004425809520540502,20796.76723490667,421.6468956990641,1.0,0
2.138210800727378,0.004425893651381241,20742.124164466666,476.4884297728772,1.0,0
2.1470626818809566,0.004425990227013843,20605.759471668887,435.7595980969804,1.0,0
2.1559147663816116,0.004426094479391907,20900.695993932222,430.42721424092866,1.0,0
2.164767077046994,0.0044262168303359495,21001.63486008,458.6333399324771,1.0,0
2.173619645831388,0.004426351879177393,20658.36243606111,445.52680820417726,1.0,0
2.182472503652333,0.004426505706130124,20630.47245355,451.4194673843715,1.0,0
2.1913256818436633,0.0044266737184459615,20401.77955812,457.98051605549625,1.0,0
2.2001792155965134,0.004426862130684217,20826.82536574556,469.65681272235446,1.0,0
2.209033142842429,0.004427066071367891,20908.49276676667,472.4049763405227,1.0,0
2.217887502192885,0.00442729164234712,20412.404044544448,474.920318988223,1.0,0
2.2267423340279646,0.004427540271751074,20662.76172576444,531.6712277336773,1.0,0
2.2355976830864286,0.004427810120608777,20518.30547006,521.904972397772,1.0,0
2.244576599573854,0.0044281012701621325,20654.47326882125,494.30886327038166,1.0,0
2.253310113614351,0.004428417249660921,20625.83450597778,496.97377538016605,1.0,0
2.2621672909303285,0.004428759445023189,21036.267317635553,596.6393391265557,1.0,0
2.2712712429966544,0.00442912728271283,20998.33651774375,511.52298512795556,1.0,0
2.279883829772567,0.004429522645690742,20781.71871803778,518.5060000434278,1.0,0
2.2887432993514176,0.004429945637309363,20652.497149835555,528.9516845659471,1.0,0
2.298391503950065,0.009353637500726153,21152.539127952,528.9239414070508,1.0,1
2.316311974177525,0.0044314576608393,20950.025631171113,565.5018663130779,1.0,0
2.3251754394650836,0.004432006405317823,20943.21438926111,563.3526837135901,1.0,0
