# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: FIREFly
# Author: Rastamkulov
wave wave_error dppm dppm_err order
2.8260060884663787 0.019245441105907535 21663.844632608834 444.33915255400876 1.0
2.806767084042579 0.01923256774169202 22037.09591787375 382.390962830501 1.0
2.788046709319703 0.018208181704058912 22013.03405670115 347.82519576371243 1.0
2.769844368308668 0.01819650031801201 22000.215010502714 383.40901508935207 1.0
2.7521588690313044 0.01717449823671524 21770.689571186904 356.9064213644981 1.0
2.7349896154985283 0.017164008828836064 22336.347929924712 348.0252171664154 1.0
2.718335177336539 0.016144867495142545 22004.251646882574 326.95917653301547 1.0
2.702195077754069 0.016135331669797637 22508.289450325712 329.05673842611617 1.0
2.6865683631685835 0.015118097501173544 22496.700084713637 345.5522230880404 1.0
2.671454199195365 0.015110230445263717 22457.364832535342 326.6084199989825 1.0
2.656348259871506 0.015101648202453966 22034.977627435423 315.3690074615941 1.0
2.6412506643948235 0.015093542750911126 22187.185040752574 276.6915147036823 1.0
2.6266640699587893 0.014079646121157197 21631.046927988245 303.3073197753997 1.0
2.6125879997721366 0.014072494252148626 21917.99199329357 286.23340742637436 1.0
2.5985192006523086 0.0140651039875066 21162.751653372914 318.3905332062439 1.0
2.5849596146058778 0.013054068105355476 21232.600132015843 312.21585154211715 1.0
2.571908645643759 0.013047869818882063 21789.230284953257 337.02319810445755 1.0
2.558863874968114 0.013041671532407761 21691.248996566395 299.158019721053 1.0
2.545825302578943 0.013035473245934348 21444.67882731721 285.6511062239679 1.0
2.5332940360980993 0.012027059715752575 21351.741888389926 285.53707847495474 1.0
2.5212697179321335 0.012021576616179974 21599.39866600989 277.63519598352775 1.0
2.5092506444701064 0.012016570307873842 21565.604303600518 268.91057236029206 1.0
2.497236815712019 0.012011087208301241 21104.36188762736 268.85448020525604 1.0
2.4852284700535043 0.012005604108727752 21103.193416990285 269.8550027660945 1.0
2.473725403940432 0.01100052811741703 21886.905686341295 282.3400202131005 1.0
2.462727021383717 0.010996236996012598 21733.62941069069 261.3971923198132 1.0
2.451733049146224 0.010991707478973378 21776.4752390657 246.67033582504996 1.0
2.4407437256235864 0.01098693956630159 20987.96959482286 260.93320246337277 1.0
2.4297589316179877 0.01098264844489627 21000.66840399772 267.0072361092535 1.0
2.419277390794945 0.009980433201189243 21368.348641667602 287.1243722317252 1.0
2.4092988647588243 0.009976618871051723 21172.50993639283 262.34679854512376 1.0
2.399324033855025 0.009973042936547216 21057.188003758627 274.2669630494804 1.0
2.389352898083547 0.009969228606409253 21212.327716485703 272.45409095388555 1.0
2.379385576642206 0.009965414276271733 21855.315844928642 261.092549367039 1.0
2.369421950333187 0.009961838341767226 21020.167867277407 256.2919468193995 1.0
2.3594618999586716 0.009958262407263607 21596.178384403407 229.31914189618104 1.0
2.349505544716477 0.0099544480771252 21136.431401562564 250.8190961737467 1.0
2.340050416293953 0.00895580876792268 21152.525374695517 246.6380228155687 1.0
2.331096157097649 0.008952709624685529 21220.71590304072 239.82757245342117 1.0
2.322144877846765 0.008949848877082278 21108.924365375788 242.66677918733473 1.0
2.3131965785413016 0.008946749733845127 20988.31917506153 243.1810785661689 1.0
2.3042512591812576 0.008943888986241877 21232.92168221876 227.93047003146933 1.0
2.2953089197666343 0.00894078984300517 21158.508448078388 245.41376501441465 1.0
2.286369560297431 0.008937929095401476 20796.23079605454 234.23165427826063 1.0
2.2779295204828296 0.007942150533801762 21137.58607563556 252.35686525928844 1.0
2.269988442729379 0.007940004973099324 21273.241113892174 251.0336830647158 1.0
2.262049748932264 0.007937382621129974 21100.8204676304 240.1540230528677 1.0
2.2541134390914856 0.007935237060427092 20735.08382306022 246.56228741066275 1.0
2.2461793940092267 0.007932853104091198 20924.994610311685 242.91205551039945 1.0
2.23824785208112 0.007930230752121403 20960.203165263832 232.08055286619083 1.0
2.23031869410935 0.007928085191418521 20997.49857991854 238.27125949266335 1.0
2.2223918008960997 0.007925701235083071 20378.14743166529 447.77471643186414 1.0
2.2144672916391848 0.007923317278746289 20624.25248623382 258.32572519319706 1.0
2.206545166338606 0.007920933322410395 20636.60393457648 254.4569747555979 1.0
2.198625424994364 0.007918549366074501 21065.602841177133 230.29041206425052 1.0
2.1912027385462034 0.006926823530246207 21026.780337367738 238.16239919234403 1.0
2.1842767494006754 0.006925154760810681 20481.9153058515 257.14551686495616 1.0
2.177352548222399 0.0069232475957421435 20595.642048378566 262.74182993696365 1.0
2.170430254209191 0.006921340430673162 20662.253588073632 261.16596142917007 1.0
2.1635097481632357 0.006919671661237636 21177.621409385614 231.94908127516607 1.0
2.156591030084533 0.006917764496168655 21045.12086318802 240.62199318417137 1.0
2.1496742191708984 0.006915857331100117 20753.279987240392 239.9785051085164 1.0
2.1427591962245156 0.0069141885616645915 20851.119772927635 231.75717811622422 1.0
2.1358459612453857 0.00691228139659561 20884.337645474403 225.04707542383179 1.0
2.1289345142335074 0.006910612627160528 20922.965761140575 238.5847197467808 1.0
2.1220248551888816 0.006908705462091547 21254.611131057318 211.1026197284535 1.0
2.1151169841115074 0.006907036692656465 20698.91786389147 222.37442937103927 1.0
2.1082109010013856 0.0069051295275874836 20813.5985061582 221.74318830255513 1.0
2.1013067250563324 0.006903222362518502 21021.36182663379 220.29799600472094 1.0
2.094897220051026 0.005915787648095083 21272.228672827932 225.71982957489354 1.0
2.0889821475898316 0.005914357274293902 21334.193693484463 223.3441442646648 1.0
2.083068386304622 0.005913165296125289 21018.194118385767 224.35315628302945 1.0
2.077155936195397 0.005911734922324108 20873.519385083604 217.89439419180394 1.0
2.0712449164599738 0.0059103045485224825 20968.58621997421 228.63628469397614 1.0
2.0653352079005356 0.005909112570353869 21434.27440570007 220.2570948752164 1.0
2.059426810517082 0.005907682196552688 21057.41937345133 218.83754651651606 1.0
2.0535197243096137 0.005906490218384519 21116.8878404743 206.33915756742778 1.0
2.04761394927813 0.00590505984458245 21265.813956418155 199.75856225832013 1.0
2.0417096046204484 0.005903629470781269 20954.94200538534 194.1965299553749 1.0
2.0358065711387514 0.0059024374926131 21342.03867750395 196.9728906260106 1.0
2.029904729635222 0.0059012455144449305 21798.294556832676 210.9703941577135 1.0
2.024004199307678 0.005899815140643305 21214.360510103765 197.90602246206143 1.0
2.0181050993539356 0.00589838476684168 21490.32472814926 196.76105008839028 1.0
2.012207310576178 0.005897192788673511 21611.108325952697 195.54365646751825 1.0
2.006310832974405 0.005895762414871886 21673.821578241146 207.04259104172323 1.0
2.0009068211527676 0.004912261228403159 21216.006531909774 207.84585941333577 1.0
1.99599509631454 0.004911188448052162 20637.292444551007 203.457041504247 1.0
1.9910843250588468 0.004910354063334399 21009.892289894637 202.09821317689438 1.0
1.9861744477867798 0.004909400480799908 21339.472341563738 203.04379759988646 1.0
1.981265524097247 0.004908446898265417 21730.798112167653 353.80504980786196 1.0
1.9763574943913405 0.0049076125135478765 20796.857091901402 363.23745794902663 1.0
1.9714503586690597 0.004906658931013386 21458.32591307539 366.8335533805701 1.0
1.9665441765293135 0.004905705348479117 21474.630683460204 208.8167997550789 1.0
1.9616388883731932 0.004904870963761354 21735.15380336668 198.8171787885018 1.0
1.9567345537996075 0.004903798183409913 21741.133905920542 189.38730124653435 1.0
1.9518311728085562 0.0049029637986925945 21443.29508856725 203.76442593135891 1.0
1.9469286262022227 0.00490212941397461 21664.023534834785 213.3525812933362 1.0
1.9420269735795153 0.004901175831440341 21443.375717718216 197.41715089342458 1.0
1.9371263341382505 0.004900103051089122 21437.67239714042 201.11462610678248 1.0
1.9322265886806118 0.004899387864188309 21656.363305865507 179.8601588605292 1.0
1.9273277372065993 0.004898315083836868 21152.757260297087 198.6189932151611 1.0
1.9224298393151211 0.004897480699119328 21656.138860375526 192.05214315644247 1.0
1.917532835407269 0.004896527116585059 21237.01724710574 178.51012568696962 1.0
1.912636725483043 0.004895692731867074 21371.2474440477 183.91236832441336 1.0
1.9077415691413513 0.004894619951516077 21578.835558893363 176.02892171152251 1.0
1.902847366382194 0.004893785566798314 21426.223949033323 173.8006141168357 1.0
1.897954057606663 0.0048928319842638235 21177.266769909675 180.9824468702115 1.0
1.893061642814758 0.004891997599546283 21282.266136040686 184.99755024925324 1.0
1.8881701220064788 0.004891044017011792 21375.37064533101 187.6087911906914 1.0
1.8832795547807342 0.004890090434477523 21883.841631990133 187.34887825870786 1.0
1.8783899411375242 0.00488913685194281 21532.022861914073 173.8997949101082 1.0
1.87350122147794 0.0048883024672252695 21586.867771657886 258.9817671881115 1.0
1.8686133958019822 0.004887348884690779 21496.67107318045 222.50485557678013 1.0
1.86372646410965 0.004886514499973238 21782.95864446738 159.0226430106697 1.0
1.8588404859998526 0.004885441719621797 21498.36392087519 168.08337460526067 1.0
1.8544438745269531 0.003907781226176965 22168.230445464695 190.85592217465947 1.0
1.8505363912953183 0.0039071852370926585 21412.635248444905 177.9549565786014 1.0
1.8466295040527676 0.003906589248008796 21670.806576288465 188.67946404323376 1.0
1.8427232127993007 0.0039059932589249335 21511.5992605404 180.91035364378416 1.0
1.838817517534918 0.003905397269840627 21713.666448180902 185.67191200976413 1.0
1.8349124182596193 0.0039048012807567645 21293.606551237644 199.30290480409263 1.0
1.8310079149734046 0.00390420529167268 21731.73596493699 187.1190666371273 1.0
1.827104007676274 0.0039036093025885954 21094.95347411321 170.25586716967814 1.0
1.823200636769319 0.003903132511321461 21584.893646906545 175.4792714239581 1.0
1.819297861851448 0.0039024173244204263 21464.734400411722 178.2781599951478 1.0
1.8153956829226612 0.003901940533153292 21474.692080268585 181.45222781822366 1.0
1.811494099982958 0.0039012253462527013 21276.2920165571 183.8266352546822 1.0
1.8075931130323393 0.003900748554985123 21241.38435691173 165.89501822044815 1.0
1.8036926624718959 0.0039001525659012604 21375.405187967368 170.23138783565108 1.0
1.7997928674994452 0.0038994373790004477 21054.33954235619 173.23862476824684 1.0
1.7958936685160782 0.0038989605877333133 21627.00840245358 157.8372977827242 1.0
1.791995005922887 0.0038983645986490068 21357.795300556078 159.17014358253053 1.0
1.78809693931878 0.0038977686095651443 21240.90967259618 164.02904685636796 1.0
1.7841994687037568 0.0038971726204810597 21021.784499240097 484.7408793790275 1.0
1.7803025940778179 0.0038965766313971972 21446.848563170042 170.72836185557182 1.0
1.7764062558420544 0.003896099840129841 21164.28629512591 169.5153178905528 1.0
1.7725105135953747 0.003895384653229028 21170.159286068727 160.8498812711329 1.0
1.7686154269366878 0.0038947886641449436 21317.13051423556 183.4619663316322 1.0
1.7647208766681766 0.003894311872877587 21363.539355268957 166.69611927866143 1.0
1.7608269223887492 0.0038935966859769966 21431.68647827508 154.95613030117465 1.0
1.7569335640984058 0.00389311989470964 21509.94186612634 165.62074532123174 1.0
1.7530408017971468 0.0038924047078088275 21058.492734347845 157.2151000528606 1.0
1.7491486354849715 0.003891927916541693 21083.27509228176 153.52292197884273 1.0
1.745257005562972 0.0038913319274576086 20980.133182183214 153.93065923096773 1.0
1.7413659716300562 0.003890735938373524 21206.302556805967 158.54089083775102 1.0
1.7374755336862249 0.0038901399492894395 20966.723257827864 161.546654321184 1.0
1.7335856917314771 0.003889543960205577 21250.863803531247 158.73261560223352 1.0
1.7296964457658137 0.0038889479711214925 20927.594593606907 151.3713418490103 1.0
1.7258077957892342 0.003888351982037408 20881.119569083603 175.68201209324053 1.0
1.7219196822028304 0.0038878751907702735 20926.12221946291 152.45895698730226 1.0
1.7180321646055106 0.003887160003869239 21231.820913759046 152.7343583529462 1.0
1.714145242997275 0.0038866832126021045 21078.29287200581 151.79268002942982 1.0
1.7102589173781233 0.003885968025701514 21113.607319617593 154.13397918919102 1.0
1.7063731877480555 0.0038854912344339354 20766.36932323783 144.63511226278496 1.0
1.7024879945081635 0.003884895245350073 20860.095586990905 141.84341700611307 1.0
1.6986034568562638 0.0038841800584492603 20962.074292682086 147.16408355928516 1.0
1.6952049483023917 0.002912837049294792 21067.125366764412 167.32433224810526 1.0
1.692292290049822 0.0029124794558446077 20958.288695141477 172.18549373753237 1.0
1.6893799297917944 0.0029122410602107074 20737.09542666552 167.21180100344145 1.0
1.6864679271272172 0.002911764268943795 21332.925261742155 157.59342565486767 1.0
1.6835562820560903 0.0029115258733098948 20936.653322335496 164.58194569166068 1.0
1.6806449349795054 0.0029111682798597105 20896.990851718976 172.73154830348014 1.0
1.6777339454963711 0.002910810686409082 20891.959656947587 149.79707555641133 1.0
1.6748232540077788 0.002910572290775626 20799.7267674656 159.60432469637908 1.0
1.6719128605137283 0.0029102146973252196 20882.585678350977 153.30770664258546 1.0
1.6690028246131283 0.0029098571038745913 20901.835355138246 169.66335579199955 1.0
1.666093146305979 0.002909499510424407 21121.57055009767 166.0684968802563 1.0
1.6631838255922797 0.0029091419169740007 21186.00808247884 155.2776119459977 1.0
1.6602748028731227 0.0029089035213401004 20918.43794622608 144.35502563668004 1.0
1.6573660781485078 0.002908545927889916 21083.658628751975 145.6004715679726 1.0
1.654457711017343 0.00290818833443951 21287.356683146416 158.76554861289642 1.0
1.6515497014796288 0.0029078307409891035 21099.012461714072 154.23113434517435 1.0
1.6486419899364564 0.0029075923453552033 20892.539998543005 160.8072663856518 1.0
1.6457345763878264 0.002907234751905019 21012.44586180192 152.33616839013376 1.0
1.6428275204326466 0.0029068771584546127 21179.180120394874 138.30906749048387 1.0
1.6399208220709172 0.0029065195650042064 20868.34407942874 149.61506485267475 1.0
1.63701442170373 0.002906281169370528 21264.476898380082 156.62628266294556 1.0
1.6341083193310846 0.002905923575920122 21389.820693983744 148.54525941041737 1.0
1.6312025745518897 0.0029055659824697155 20868.97344260058 150.54663098607583 1.0
1.6282971873661451 0.0029052083890193092 21083.855535235598 148.3475240953439 1.0
1.6253920981749426 0.002904969993385631 21151.10367430437 140.688543402345 1.0
1.6224873069782821 0.0029046123999352247 21250.012586761386 158.88051088793569 1.0
1.6195828733750721 0.0029042548064850404 21267.79707064551 138.51610564288075 1.0
1.6166787973653123 0.002903897213034412 21302.327963002255 150.68262764973053 1.0
1.613775078949003 0.0029035396195840057 21096.181085941116 141.1385888030454 1.0
1.6108716585272358 0.0029033012239503275 21075.848051208788 140.82917853064112 1.0
1.6079685361000107 0.002902943630499921 21252.209125932277 142.21816965282838 1.0
1.605065771266236 0.002902586037049515 21080.70201946514 148.75892096510512 1.0
1.6021633044270032 0.0029023476414160587 21120.1231702973 169.35451251140833 1.0
1.5992611951812208 0.0029018708501487023 21205.599177568696 151.30469421300776 1.0
1.596359443528889 0.002901632454515024 21348.1499769479 156.4354388383757 1.0
1.5934579302721907 0.002901394058881568 20885.557171920882 144.8051190017385 1.0
1.5905567746089428 0.0029009172676142114 21189.67918930501 152.23401126306254 1.0
1.5876559765391454 0.0029006788719807552 21105.43967535999 141.53251824958787 1.0
1.58475547646389 0.002900321278530127 21330.616860149137 146.11351151919717 1.0
1.581855333982085 0.0028999636850797206 21294.08698071221 144.1851603177791 1.0
1.5789555490937304 0.0028996060916295363 21296.719032670084 146.42689423793487 1.0
1.5760560621999176 0.002899367695995858 21297.34400788442 165.10273763245735 1.0
1.5731568733006471 0.0028990101025452297 21380.97024193576 140.5744902009657 1.0
1.570258041994827 0.0028986525090950455 21151.207133804946 134.45291786346672 1.0
1.5673595682824573 0.002898294915644417 21229.584119665662 138.02314163858452 1.0
