wave,wave_error,dppm,dppm_err,order,quality
0.6231137499999999,0.0033250000000000224,21181.39935536882,148.33998299560847,2,0
0.6302773333333334,0.0035817916666667227,20764.721287853423,162.58501155186156,2,0
0.637144705882353,0.003433686274509795,21019.543178274933,116.88049661874322,2,0
0.6443211764705883,0.00358823529411767,21287.75372166396,95.6164981049904,2,0
0.6515329411764705,0.0036058823529411255,21143.351191429272,78.72433704037712,2,0
0.6587741176470587,0.0036205882352940977,21090.478348299053,89.06099907887727,2,0
0.6660564705882352,0.0036411764705882588,21196.484796251243,97.91348870725184,2,0
0.6733776470588236,0.0036605882352941377,21064.171144716776,81.16523321668754,2,0
0.680725294117647,0.0036738235294117016,21028.883208621133,76.97384148508937,2,0
0.6881076470588234,0.0036911764705882533,20991.20619845184,52.9096908132308,2,0
0.6955194117647059,0.0037058823529412255,21039.518333141103,71.05738353313541,2,0
0.7031844444444445,0.003832516339869252,20966.05420128471,69.65805433855624,2,0
0.7111166666666666,0.003966111111111115,20945.220526667978,45.32709641397224,2,0
0.719061111111111,0.003972222222222155,20921.738511284453,58.90600878930044,2,0
0.7270444444444445,0.003991666666666727,20425.285963767175,75.2725276246287,2,1
0.7349764705882353,0.00396601307189548,20745.46506750426,134.76650144795167,2,0
0.7431088888888888,0.004066209150326738,20917.59810728043,58.176531816275954,2,0
0.75121,0.004050555555555557,20865.135915582447,76.55378093739789,2,0
0.75931,0.004049999999999998,20979.111135337105,59.4951819782853,2,0
0.7674629411764706,0.004076470588235237,21383.187387509835,78.2173387527283,2,0
0.77561,0.004073529411764754,21049.962408906445,72.85214751765947,2,0
0.7840389473684211,0.004214473684210462,20992.259126303743,102.52908832570353,2,0
0.7927200000000001,0.004340526315789517,20965.67871579525,97.39054410721877,2,0
0.8012477777777778,0.004263888888888845,21083.10643596,79.31277978281557,2,0
0.8101621052631579,0.004457163742690118,21027.762564117565,81.63228631105771,2,0
0.8189357894736842,0.004386842105263078,21012.591146018854,70.17981343965137,2,0
0.8277247368421051,0.00439447368421042,21091.055571197827,95.45900240815497,2,0
0.8365352631578947,0.004405263157894801,21016.077515754623,77.27303172495672,2,0
0.8436014285714284,0.003533082706766777,21299.981149642474,132.99471270702603,2,1
0.8477544351320591,0.00746250201270271,21175.789288538166,37.249303020807936,1,0
0.8626794391574645,0.00746250201270271,21147.26735919394,44.10293098763956,1,0
0.8757101272789726,0.006515344060754047,21081.94162749944,88.81834977014891,1,0
0.8889810726779268,0.006635472699477063,21219.701220728508,54.83463930638783,1,0
0.902022556730665,0.006520742026369097,21135.262436831697,45.489208990298,1,0
0.9153130932156219,0.006645268242478464,21249.714311728498,28.051459188847414,1,0
0.9283711491044905,0.006529027944434218,21307.418332753994,78.65386777246731,1,0
0.9416716907561957,0.006650270825852678,21381.616306115902,52.67770304363811,1,0
0.9560870879443822,0.007207698594093315,21234.617869323807,53.251147588863795,1,0
0.9708907115998526,0.00740181182773525,21100.752304398164,28.61952986077151,1,0
0.9853245158081428,0.007216902104145162,20900.63798272528,59.61236792693271,1,0
1.0001438746029994,0.007409679397428315,21044.780679928237,36.92338026789114,1,0
1.0145952567900256,0.00722569109351312,21068.158148496095,66.07155623090738,1,0
1.029432705908717,0.0074187245593455575,21062.636803303853,14.583544758618562,1,0
1.0439029431352276,0.00723511861325532,20974.6928282418,20.101178949954527,1,0
