# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: supreme-SPOON
# 1D Extraction : ATOCA
# Author: Radica
#
wave,wave_error,dppm,dppm_err,order,quality
0.8995579851414315,0.00023610374071808549,19952.547707458783,476.57183159568325,2,1
0.8990858001756763,0.00023608122503704365,21102.537915169556,509.08665116362533,2,1
0.898613663235286,0.00023605571535323389,20728.302994025777,513.6394850468462,2,1
0.8981415744092653,0.00023603311066744403,20826.078079546827,517.5850492152405,2,1
0.8976695338545492,0.00023600744404872476,20207.815728317677,510.27369171624713,2,1
0.8971975416791408,0.00023598473135966191,21916.465014265785,500.2230946426992,2,1
0.8967255980400802,0.000235958907700895,20734.068078745306,499.2744077612337,2,1
0.8962537030451434,0.00023593608723593285,21027.602857401005,491.3641084334196,2,1
0.895781856851476,0.00023591010643142507,20870.531468962763,514.6381760765852,2,1
0.8953100595666243,0.00023588717842021323,20817.635095052607,505.76044558387287,2,1
0.8948383113478406,0.0002358610403634942,21403.615232443168,496.5461460648638,2,1
0.8943666123024394,0.00023583800503779173,19653.429697594725,465.43731206462667,2,1
0.8938949625877797,0.00023581170962189146,21351.24708192653,480.25583287347564,2,1
0.8934233623223162,0.00023578855584166503,20340.909807015858,509.7653706038433,2,1
0.8929518117747398,0.00023576199173469536,20686.143243265917,498.88789896514703,2,1
0.8924803116389934,0.0002357381440116213,20955.377360603252,496.7438522614741,2,1
0.89200886206545,0.00023571142953188184,20046.616820960564,470.49933388428406,2,1
0.8915374664310497,0.0002356842048684138,20725.99644939291,463.66045665653144,2,1
0.8910661215552287,0.00023566067095259768,20229.061911080233,486.92184227457426,2,1
0.8905948269921801,0.00023563389209602104,21411.94970243984,488.1124490051826,2,1
0.8901235828371028,0.0002356102629813006,22126.01532055431,477.1591282125478,2,1
0.8896523892478521,0.00023558332626943956,19901.87610845168,471.9938887472307,2,1
0.8891812463306956,0.00023555959088694678,20905.049136272177,453.71449124209477,2,1
0.888710154243599,0.0002355324962096672,21099.293840609527,483.2431171561541,2,1
0.8882391130925864,0.000235508654802985,21419.84855858711,496.6150766811984,2,1
0.8877681230357337,0.0002354814020497087,21751.458174162155,446.3013676310728,2,1
0.8872971841788191,0.00023545745486480696,20143.387628474065,501.3197715311619,2,1
0.8868262966800302,0.00023543004392417854,20421.25280050659,470.9412821081154,2,1
0.8863554606448971,0.00023540599120885908,20828.973182204074,450.94174318381124,2,1
0.8858846762317192,0.0002353784219690791,19931.34056805372,477.4305834685938,2,1
0.8854139435490014,0.00023535426074877686,21651.48251275452,465.82990866267903,2,1
0.8849432627818915,0.00023532650636104435,20682.980930995796,474.9447604480358,2,1
0.8844726341759794,0.00023530209955097137,20505.7011998853,467.2512432792736,2,1
0.8840020584943006,0.00023527358212793725,20261.496070020625,438.71613769325654,2,1
0.8835315399710121,0.00023524494116056172,20156.79002267294,478.5749757121663,2,1
0.8830610746277634,0.000235220402088121,20591.90383658727,429.87731571680547,2,1
0.8825906618796372,0.00023519234603808226,21760.379179888976,455.19654886262174,2,1
0.8821203018280898,0.00023516770550935373,20104.45646915816,444.13854761579836,2,1
0.881649994631939,0.0002351394906413562,20502.01781815941,465.3181107286755,2,1
0.8811797403955907,0.0002351147457070324,21540.620572825046,466.3891871135653,2,1
0.8807095392779779,0.0002350863719057239,20691.57839473324,458.02785802990377,2,1
0.8802393913832457,0.00023506152282648518,20421.014138927083,488.8720837583106,2,1
0.8797692968704426,0.00023503298997662458,20250.558689338577,452.6016163927653,2,1
0.8792992558434507,0.00023500803701526074,21446.182336797352,448.2660698503695,2,1
0.878829268461435,0.00023497934500038564,21914.914391217997,465.35355145241317,2,1
0.8783593348280124,0.00023495428842223998,20348.794233680524,427.29963131117427,2,1
0.8778894551024643,0.00023492543712588798,21710.770466616494,416.963746505657,2,1
0.8774196294034933,0.000234900261845139,20182.738372631713,431.52584481895985,2,1
0.8769498580342407,0.00023487110740738615,21046.66162461828,452.8741962861148,2,1
0.8764801418598531,0.0002348450669801827,20767.55032644551,458.03896592737374,2,1
0.8760104809296141,0.00023481586325890813,21570.25957475883,450.73381863456814,2,1
0.8755408790714598,0.0002347859948952924,20943.198956355292,454.98601811065805,2,1
0.8750713326321992,0.00023476044436543386,20511.34509728475,448.2219574730717,2,1
0.8746018410850971,0.00023473110273658504,20405.418523876982,413.61937558146394,2,1
0.8741324045175647,0.00023470546479587018,21329.21740328086,401.2987208924304,2,1
0.8736630230894251,0.00023467596334375562,20669.91136455144,454.24725861392335,2,1
0.873193696903088,0.00023465022299334892,21113.843520102055,437.28435373955983,2,1
0.8727244261184965,0.00023462056159812006,20371.966970794154,431.80289137194177,2,1
0.8722552108377817,0.0002345947191166875,20684.36626964164,416.2482300663212,2,1
0.8717860512210072,0.0002345648976577741,20274.796952378874,434.7341937441362,2,1
0.8713169473700233,0.00023453895332620212,21347.03371217715,435.13026795145674,2,1
0.8708478994450144,0.0002345089716826454,21106.556156456045,429.0259844727841,2,1
0.8703789075475477,0.00023448292578415186,21839.38576865118,409.51166592525374,2,1
0.8699099718379291,0.0002344527838344379,20457.42989533217,416.1576128966279,2,1
0.8694410924469608,0.00023442660713379748,20670.17305226474,416.1935191344286,2,1
0.868972270033556,0.00023439580627093726,20585.63836438143,426.0053386710705,2,1
0.8685035073978149,0.0002343668294702561,20985.31231512351,459.8906031203394,2,1
0.8680348023198328,0.00023433824851187834,20559.65850512255,377.2604381171562,2,1
0.8675661566939946,0.00023430737732621498,20950.81065226971,402.7147375568803,2,1
0.8670975684884543,0.00023428082821402851,20861.439704236975,419.1546029944943,2,1
0.8666290374679835,0.00023425019225681298,21508.311423937,438.39975650034927,2,1
0.8661605637037735,0.0002342235719532959,20420.688020200054,425.68323098592964,2,1
0.8656921473566945,0.00023419277512559677,19554.685979921658,436.43984108313396,2,1
0.8652237885270191,0.00023416605454978923,19290.318363703653,408.45685694083227,2,1
0.8647554873757425,0.00023413509672687294,19483.660895277102,388.4461051608407,2,1
0.8642872440028395,0.00023410827617609264,19415.50095240221,421.4043018051991,2,1
0.8638190585694308,0.00023407715723267053,19384.968932551303,408.35920570372195,2,1
0.8633509311751912,0.00023405023700684424,19975.51277045155,392.2666736379133,2,1
0.8628828619813673,0.00023401895681707252,18930.37061355215,402.3713030739968,2,1
0.8624148511061189,0.00023399191843131995,18041.101522416957,363.94775872626747,2,1
0.8619468988762603,0.0002339603114273059,18730.414850054894,357.2408625480625,2,1
0.861479006271224,0.00023393229360901824,18176.578575557432,378.4824546468682,2,1
0.8610111733134397,0.00023390066417527944,18218.916652584503,374.919803255885,2,1
0.8605434043861182,0.00023386826314625297,18212.700132708822,377.023691604186,2,1
0.8600756952681171,0.00023384085485478323,18470.661291960187,355.1529754632927,2,1
0.8596080453359745,0.00023380907728781652,17985.6138142527,365.75254320790447,2,1
0.8591404546696046,0.00023378158908199387,18994.397587979278,335.8894373166055,2,1
0.8586729234308382,0.0002337496496844782,19285.808498783637,388.2596809687052,2,1
0.8582054517179755,0.0002337220631782877,19628.664688998517,364.2985666441473,2,1
0.8577380396929759,0.00023368996182121515,18446.8955884683,361.52037787629337,2,1
0.8572706874538253,0.00023366227732946054,19365.88227380388,360.5194648775723,2,1
0.8568033951626126,0.00023363001388321258,18840.990000099286,399.29253001799555,2,1
0.8563361629170065,0.00023360223172286254,20383.13521042172,362.7258126139877,2,1
0.8558689908792262,0.00023356980605748756,19385.716497638306,374.10278501880805,2,1
0.8554018791484965,0.00023354192467212043,20266.328088763163,415.1705197541992,2,1
0.8549348279006062,0.0002335093232183616,19283.183104152256,404.8350899775073,2,1
0.8544678373036099,0.00023348127377781358,20979.495044597807,417.62482902566074,2,1
0.8540009084536926,0.00023344757613957823,19700.84155050608,459.7618366998322,2,1
0.8535340470622955,0.00023341381525743277,20243.055343601645,380.6316678641505,2,1
0.8530672476803937,0.00023338556664442844,20510.792456242354,426.5418650747834,2,1
0.8526005094736359,0.0002333526401133712,20604.795380191226,408.6275419225484,2,1
0.8521338325366935,0.00023332429682898503,21376.26697545583,370.3477057722549,2,1
0.8516672170323898,0.00023329120747472842,20881.41582372531,356.4491559826972,2,1
0.8512006630569339,0.0002332627679811905,20706.339059167753,366.7434444393578,2,1
0.8507341707732824,0.00023322951567028571,20559.142918689147,375.91382324137123,2,1
