# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: LPÕs pipeline
# 1D Extraction : BOX
# Author: Coulombe
# Date: 2022-08-05T23:02:00
wave,wave_error,dppm,dppm_err,order
0.65068,0.000200000000000089,21208.990453450275,412.02609827596467,2
0.65108,0.00019999999999997797,20554.38096621319,365.31118292998514,2
0.6514800000000001,0.00019999999999997797,21099.206350467004,383.0862524617405,2
0.65198,0.00024999999999997247,21462.539567826443,381.20778378874456,2
0.6523800000000001,0.000200000000000089,21292.7517817919,347.87477516369466,2
0.65278,0.00019999999999997797,21209.5691877299,393.6499803532423,2
0.65328,0.00024999999999997247,21330.411009329044,429.70362422280226,2
0.65368,0.00019999999999997797,20663.322904803834,389.48760223033963,2
0.65408,0.00019999999999997797,21227.960405748665,363.96133003949586,2
0.6544800000000001,0.000200000000000089,20801.086750215294,439.24204361595184,2
0.65498,0.00024999999999997247,21480.817002983727,393.2545576924604,2
0.6553800000000001,0.00019999999999997797,21399.446345872744,430.0801839721608,2
0.65578,0.00019999999999997797,21312.698831673304,433.19601242833227,2
0.65618,0.00019999999999997797,20548.722154787225,365.5444747478905,2
0.65668,0.00024999999999997247,21117.170048078617,391.58105901738236,2
0.65708,0.00019999999999997797,20835.41455175767,375.07542512615686,2
0.6574800000000001,0.00019999999999997797,20932.13360197013,398.61946915634326,2
0.65788,0.00019999999999997797,20920.674855253517,346.5674047131833,2
0.65838,0.00024999999999997247,21040.507218574374,384.85759142993993,2
0.65878,0.000200000000000089,20683.09813155024,360.10073709115755,2
0.65918,0.00019999999999997797,21043.42590097953,301.7931608133258,2
0.65958,0.00019999999999997797,20549.015931491296,317.3690751779868,2
0.66008,0.00024999999999997247,20776.020850516798,432.04764587508913,2
0.6604800000000001,0.000200000000000089,21258.370333382154,311.3974915158178,2
0.66088,0.00019999999999997797,22025.211354376795,380.4003964159892,2
0.66138,0.00024999999999997247,21206.42106976508,361.58523335343125,2
0.66178,0.00019999999999997797,21395.06134000578,321.850829700732,2
0.66218,0.00019999999999997797,21494.739401048646,328.51593572149795,2
0.6625800000000001,0.000200000000000089,20390.2600881992,329.7820565472248,2
0.66308,0.00024999999999997247,21330.755495304078,335.5625551629273,2
0.6634800000000001,0.00019999999999997797,21424.873243106293,365.44578078206183,2
0.66388,0.00019999999999997797,20868.69127421617,336.16127711226363,2
0.66438,0.00024999999999997247,20894.197595704187,300.6968849900258,2
0.66478,0.000200000000000089,21374.232684868264,349.26956771013283,2
0.66518,0.00019999999999997797,21603.21675523042,354.8222290255617,2
0.6655800000000001,0.00019999999999997797,21545.48931964425,352.18222923575735,2
0.66608,0.00024999999999997247,20949.325969042264,355.4700668405457,2
0.6664800000000001,0.000200000000000089,21519.392572624034,331.38010812173167,2
0.66688,0.00019999999999997797,21334.192474763902,344.5587883302833,2
0.66738,0.00024999999999997247,21546.653040743196,297.7284307992813,2
0.66778,0.00019999999999997797,20785.28553424821,332.4266214005911,2
0.66818,0.00019999999999997797,21692.0959148184,342.41858526939177,2
0.66868,0.00024999999999997247,21041.422540859417,314.1568022159226,2
0.66908,0.00019999999999997797,20418.04938777508,334.3117125372373,2
0.66948,0.00019999999999997797,21622.107645123768,359.34470064309784,2
0.66988,0.00019999999999997797,21500.44215031537,323.5664864725695,2
0.6703899999999999,0.0002550000000000052,21308.24052495588,340.2765874713696,2
0.67079,0.00019999999999997797,21128.936542993608,323.8567732764386,2
0.67119,0.00019999999999997797,21188.09394403077,313.58001257461,2
0.67169,0.00024999999999997247,21103.7057221974,370.99130827219045,2
0.67209,0.00019999999999997797,21107.73287446507,305.2840444788271,2
0.6724899999999999,0.00019999999999997797,21182.68349788088,314.4584415013778,2
0.67299,0.0002500000000000835,20819.900579713307,302.33296532878376,2
0.6733899999999999,0.00019999999999997797,20443.85433233653,282.94641693846285,2
0.67379,0.000200000000000089,21636.387677320563,277.25421479173383,2
0.67429,0.00024999999999997247,21139.838691819616,358.2232861639386,2
0.67469,0.00019999999999997797,20840.37290128013,337.5852178153545,2
0.67509,0.00019999999999997797,21259.376630352548,287.0397367428268,2
0.6754899999999999,0.00019999999999997797,21293.23517841613,336.81967289079694,2
0.67599,0.00024999999999997247,20412.88379584277,355.5922843367698,2
0.6763899999999999,0.00019999999999997797,20551.80154046179,321.0864099180181,2
0.67679,0.00019999999999997797,21173.42287580287,281.5507765581678,2
0.67729,0.00024999999999997247,20821.657529881595,309.97708515064005,2
0.67769,0.000200000000000089,21294.212879039616,318.76044941953666,2
0.67809,0.00019999999999997797,21393.444331202958,313.8679918512935,2
0.6785899999999999,0.00024999999999997247,21253.43680966645,319.4728050728263,2
0.67899,0.00019999999999997797,21497.053574512967,335.94407268309806,2
0.6793899999999999,0.00019999999999997797,21051.495642181337,295.5950968910402,2
0.67989,0.00024999999999997247,20832.829339193002,314.13228992469885,2
0.68029,0.00019999999999997797,21307.045445096002,305.87256468839405,2
0.68069,0.00019999999999997797,21340.71032012423,316.90710624728666,2
0.68119,0.00024999999999997247,20434.968841778114,331.7873968406638,2
0.6815899999999999,0.00019999999999997797,21056.182639264785,289.2277580530863,2
0.68199,0.000200000000000089,20922.812724311832,309.6669411580915,2
0.6824899999999999,0.00024999999999997247,20793.931187766942,304.409667091044,2
0.68289,0.00019999999999997797,20283.43620878633,316.63417370329626,2
0.68329,0.00019999999999997797,21031.17402958564,303.48678024474793,2
0.68379,0.00024999999999997247,21098.567456236804,320.40255233115016,2
0.68419,0.00019999999999997797,21078.05558793065,291.93815083744994,2
0.6845899999999999,0.00019999999999997797,21242.29362423564,289.7995013511936,2
0.68509,0.0002500000000000835,21111.37256897292,305.27274298274637,2
0.6854899999999999,0.00019999999999997797,20600.327515024732,336.66289158131264,2
0.68589,0.000200000000000089,20910.2033595968,304.15246222077616,2
0.68639,0.00024999999999997247,20574.27038168863,325.36118188878385,2
0.68679,0.00019999999999997797,21277.33449568853,286.12659971052926,2
0.68719,0.00019999999999997797,21206.366625943592,319.8675097923478,2
0.6876899999999999,0.00024999999999997247,20862.585599149355,288.09228561234335,2
0.68809,0.000200000000000089,21330.682320866483,260.0558196800376,2
0.6885899999999999,0.00024999999999997247,21045.42590633613,289.0334110382755,2
0.68899,0.00019999999999997797,21020.865197660227,271.82275450164155,2
0.68939,0.00019999999999997797,20867.24880966021,286.8904557643873,2
0.68989,0.00024999999999997247,21066.692706385413,286.5404941957022,2
0.69029,0.00019999999999997797,21128.18298958754,282.54949450569256,2
0.6906899999999999,0.00019999999999997797,20926.650919054875,259.88335009788346,2
0.69119,0.0002500000000000835,20690.202708659686,299.19795919591337,2
0.6915899999999999,0.00019999999999997797,20989.799645170526,322.01918728496463,2
0.69199,0.000200000000000089,21323.46897652241,325.8297812403398,2
0.6924899999999999,0.00024999999999997247,21215.967122514197,333.09888050350486,2
0.69289,0.00019999999999997797,21253.221221438136,297.34656635992366,2
0.69329,0.00019999999999997797,20739.488345185007,299.49305205362185,2
0.69379,0.00024999999999997247,21834.48753342177,312.91221512990523,2
0.69419,0.00019999999999997797,21125.39046953821,272.9293099873357,2
0.6946899999999999,0.00024999999999997247,21155.635446252054,274.47343679781255,2
0.69509,0.00019999999999997797,20885.14287522368,285.7888005212117,2
0.6954899999999999,0.00019999999999997797,20439.381974508844,275.4730096537278,2
0.69599,0.00024999999999997247,20832.086808020747,296.38045593105926,2
0.69639,0.00019999999999997797,20851.006522515363,382.5867699334958,2
0.6967899999999999,0.00019999999999997797,20893.773454294525,347.639728582828,2
0.69729,0.0002500000000000835,21139.671948456642,280.80225551448893,2
0.6976899999999999,0.00019999999999997797,20885.73575775329,313.29004310502205,2
0.69819,0.00024999999999997247,20902.276825415658,320.96282274799165,2
0.6985899999999999,0.00019999999999997797,21186.626212661915,263.45468226225415,2
0.69899,0.00019999999999997797,21008.450169676245,309.1695290751886,2
0.69949,0.00024999999999997247,21167.920049292883,261.4816051886301,2
0.69989,0.000200000000000089,20720.84727306892,317.30331202337396,2
0.70029,0.00019999999999997797,21425.568534391976,304.0892565570539,2
0.7007899999999999,0.00024999999999997247,20346.080570822203,250.93333645912568,2
0.70119,0.00019999999999997797,20906.36622199448,267.59950192802717,2
0.7016899999999999,0.00024999999999997247,20964.372748994185,298.8404275447174,2
0.70209,0.000200000000000089,20541.23812932845,310.87117149522237,2
0.70249,0.00019999999999997797,21688.335172572428,276.09015988918327,2
0.70299,0.0002500000000000835,21106.736622898046,253.96009082439198,2
0.70339,0.00019999999999997797,20818.852169484482,277.76725098192037,2
0.70389,0.00024999999999997247,21087.43291615681,284.57148125642203,2
0.70429,0.00019999999999997797,20750.377268743563,257.4287240937847,2
0.7046899999999999,0.00019999999999997797,21172.956874501288,287.3432751251676,2
0.70519,0.0002500000000000835,20960.799232540085,311.4635148886191,2
0.7055899999999999,0.00019999999999997797,21015.96573475304,288.09018600041964,2
0.70599,0.000200000000000089,20947.55965535681,305.56095034443206,2
0.70649,0.00024999999999997247,20947.38505663444,252.321461963762,2
0.70689,0.00019999999999997797,20820.181391590682,294.62219331938104,2
0.7074,0.0002550000000000052,21041.0142698758,284.28467067390375,2
0.7078,0.00019999999999997797,20858.21612334664,265.58866859193216,2
0.7082,0.000200000000000089,21035.363241376774,297.56070780546725,2
0.7087,0.00024999999999997247,21066.81621593958,306.0954610966874,2
0.7091,0.00019999999999997797,21280.69201965661,323.35769054537013,2
0.7096,0.0002500000000000835,20920.012112268498,283.366132328556,2
0.71,0.00019999999999997797,20491.734923551518,267.5904485044848,2
0.7105,0.00024999999999997247,21029.020554276136,294.9598358131334,2
0.7109,0.00019999999999997797,20818.037857383744,301.1865221399312,2
0.7113,0.00019999999999997797,20835.338028184455,294.4504739712793,2
0.7118,0.00024999999999997247,21158.424466463235,303.84206170188185,2
0.7122,0.000200000000000089,21269.00169350994,255.8076473414476,2
0.7127,0.00024999999999997247,20820.66742244793,275.65879138673336,2
0.7131,0.00019999999999997797,20798.47435941912,291.2687140707567,2
0.7135,0.00019999999999997797,20724.6089835033,244.92887148142108,2
0.714,0.00024999999999997247,20911.43100097106,257.8748804875468,2
0.7144,0.000200000000000089,21105.379952892123,302.40646900646243,2
0.7149,0.00024999999999997247,20849.736254957086,309.69097845639044,2
0.7153,0.00019999999999997797,21127.90640845305,266.3272401460272,2
0.7157,0.00019999999999997797,21452.061372982782,306.8172049938512,2
0.7162,0.00024999999999997247,21157.06146347788,322.2379145148261,2
0.7166,0.000200000000000089,20719.711129789568,304.57759276540673,2
0.7171,0.00024999999999997247,21009.740150633028,315.5232666357188,2
0.7175,0.00019999999999997797,20848.888951662342,281.1806932312975,2
0.718,0.00024999999999997247,21252.884270882074,287.46759314467636,2
0.7184,0.000200000000000089,20605.52588392532,281.6015204646319,2
0.7188,0.00019999999999997797,20764.194113423822,274.120501601974,2
0.7193,0.0002500000000000835,21126.220513454737,240.1433148387696,2
0.7197,0.00019999999999997797,20977.960463993917,314.99675041857336,2
0.7202,0.00024999999999997247,20984.901976693596,285.67204333737754,2
0.7206,0.000200000000000089,20626.27575620827,293.08726332831435,2
0.7211,0.00024999999999997247,20972.58917856301,263.923841164491,2
0.7215,0.00019999999999997797,21068.86964295688,289.8986006045343,2
0.7219,0.00019999999999997797,20759.616685778747,307.369011871484,2
0.7224,0.00024999999999997247,20467.497357594642,274.2534337757097,2
0.7228,0.00019999999999997797,20669.387882646468,286.74231551972116,2
0.7233,0.0002500000000000835,20956.752493349675,277.7355296809729,2
0.7237,0.00019999999999997797,20679.60188933856,282.46389334657937,2
0.7242,0.00024999999999997247,20533.76328755561,268.5106033188131,2
0.7246,0.000200000000000089,20086.02177702247,270.91021474436275,2
0.725,0.00019999999999997797,20009.92942217833,244.74107109178658,2
0.7255,0.0002500000000000835,19880.42114673538,275.7148386089793,2
0.7259,0.00019999999999997797,20481.761985979374,265.98811761009347,2
0.7264,0.00024999999999997247,20187.31428584226,276.850910024943,2
0.7268,0.00019999999999997797,19780.934503776152,262.0252358926591,2
0.7273,0.00024999999999997247,20307.85601919231,274.1703022149268,2
0.7277,0.00019999999999997797,20352.963476731293,259.69062438762194,2
0.7282,0.00024999999999997247,20622.90596669985,280.29766401275987,2
0.7286,0.000200000000000089,20595.09875789553,262.7823896369628,2
0.729,0.00019999999999997797,20589.552513829964,267.4290129311412,2
0.7295,0.0002500000000000835,20424.977903445902,263.3344673810461,2
0.7299,0.00019999999999997797,20749.337576772057,312.49690729122455,2
0.7304,0.00024999999999997247,20846.95283817772,314.1329308442473,2
0.7308,0.00019999999999997797,20569.001503286705,252.88594788276527,2
0.7313,0.00024999999999997247,21054.23309924285,246.0138012986208,2
0.7317,0.00019999999999997797,21592.494171766084,301.96667774864545,2
0.7322,0.00024999999999997247,20701.73304855199,304.46542357759245,2
0.7326,0.000200000000000089,21305.451734024417,310.6163639421138,2
0.7331,0.00024999999999997247,21490.03949163934,245.93686375205647,2
0.7335,0.00019999999999997797,21353.62876962893,257.84504192145323,2
0.7339,0.00019999999999997797,21181.66112570796,303.5776448143806,2
0.7344,0.00024999999999997247,21050.498362154216,273.29590404323966,2
0.7348,0.00019999999999997797,20529.01333373329,291.9968592483346,2
0.7353,0.00024999999999997247,20571.02172628844,1103.518053257052,2
0.7357,0.00019999999999997797,19658.301647012075,1555.9295826343625,2
0.7362,0.00024999999999997247,20059.24995413059,1372.3257298058816,2
0.7371,0.00044999999999995044,20299.46324511955,1190.040411684473,2
0.7375,0.00019999999999997797,19802.182447674888,1264.842227782876,2
0.738,0.00024999999999997247,20903.753408938646,322.13985575141487,2
0.7384,0.00019999999999997797,20546.28855331486,346.85239246802297,2
0.7389,0.00024999999999997247,20573.892028644343,312.51255787883565,2
0.7393,0.00019999999999997797,20877.917785564765,300.0548199855875,2
0.7398,0.0002500000000000835,20728.651431103623,300.5282117759089,2
0.7402,0.00019999999999997797,20811.676046461267,307.46756679075037,2
0.7406,0.000200000000000089,20888.713120632863,249.1076978919409,2
0.7411,0.00024999999999997247,20464.026537864982,267.190392817116,2
0.7415,0.00019999999999997797,21210.36809774699,246.15904137242612,2
0.742,0.00024999999999997247,21208.120590270228,290.47869304889537,2
0.7424,0.00019999999999997797,20771.528680050596,300.7214474291468,2
0.7429,0.00024999999999997247,20503.06654688126,299.00010072788785,2
0.7433,0.00019999999999997797,20940.561789316507,261.7281255732996,2
0.7438,0.0002500000000000835,20959.926514425315,294.96912887619334,2
0.7442,0.00019999999999997797,20747.971715179145,301.6550736004792,2
0.74471,0.0002550000000000052,21394.04494611942,328.0136145942961,2
0.74511,0.000200000000000089,20671.765241233446,318.08345707630366,2
0.74561,0.00024999999999997247,21244.725560169783,283.07403762769536,2
0.7460100000000001,0.00019999999999997797,21076.836693171954,315.2056991526515,2
0.74651,0.00024999999999997247,21082.038352344523,298.23717402832335,2
0.7469100000000001,0.000200000000000089,20934.82628251111,303.0496686051265,2
0.74741,0.00024999999999997247,21019.28655954564,298.09622692441553,2
0.7478100000000001,0.00019999999999997797,20854.14882691988,278.0822618014281,2
0.74831,0.00024999999999997247,20608.065150687915,302.7554857470968,2
0.74871,0.00019999999999997797,21029.366905363077,297.0048545505597,2
0.74921,0.00024999999999997247,21533.968479786075,304.99595340100495,2
0.74961,0.00019999999999997797,21029.112665506284,313.4531308697551,2
0.75011,0.0002500000000000835,21454.824105668264,312.867774628754,2
0.75051,0.00019999999999997797,20598.801255398623,289.74052058401867,2
0.7510100000000001,0.00024999999999997247,20805.653112019325,296.7879104348758,2
0.75141,0.00019999999999997797,20464.17557760545,323.76731124863363,2
0.7519100000000001,0.0002500000000000835,21067.892917435467,302.28228807243795,2
0.75231,0.00019999999999997797,20980.807232943163,307.9990931167122,2
0.7528100000000001,0.00024999999999997247,20474.31007529301,280.0271448814565,2
0.75321,0.00019999999999997797,20753.428389427,288.26279791450725,2
0.75371,0.00024999999999997247,21248.18762824976,312.215389114328,2
0.7541100000000001,0.00019999999999997797,20687.81301257626,241.3289056631147,2
0.75461,0.00024999999999997247,20354.58536581367,289.93660514004296,2
0.7550100000000001,0.000200000000000089,20608.019220245103,376.65576720158066,2
0.75551,0.00024999999999997247,21256.161721056298,288.1884167424251,2
0.7559100000000001,0.00019999999999997797,20906.852152867814,298.93720003170165,2
0.75641,0.00024999999999997247,20741.41295154901,306.71603794710614,2
0.75681,0.00019999999999997797,20913.325534884625,306.5090763260814,2
0.75731,0.00024999999999997247,21231.75348117752,283.75835481791,2
0.75771,0.00019999999999997797,20966.740586519652,281.39494711230867,2
0.75821,0.0002500000000000835,20842.11760731345,331.15149896388175,2
0.75861,0.00019999999999997797,20692.88655656261,317.7784425627433,2
0.7591100000000001,0.00024999999999997247,21327.52869777025,290.9127094859686,2
0.75951,0.00019999999999997797,21118.68417193559,355.8522270887406,2
0.7600100000000001,0.0002500000000000835,21086.4912998042,320.2431859255921,2
0.76041,0.00019999999999997797,21008.2606809176,301.77888588876516,2
0.7609100000000001,0.00024999999999997247,21217.13179838381,313.5702999254645,2
0.76131,0.00019999999999997797,20584.80634139799,312.81301567505943,2
0.76181,0.00024999999999997247,21124.77990268227,294.7258841128641,2
0.76221,0.00019999999999997797,20344.191840028056,301.59792718135935,2
0.76271,0.00024999999999997247,21174.305299720683,283.4004801343981,2
0.7631100000000001,0.000200000000000089,21086.56981149648,285.20066280736137,2
0.76361,0.00024999999999997247,20887.804508074758,298.93143153737765,2
0.7640100000000001,0.00019999999999997797,20724.567584678043,308.6511123875025,2
0.76451,0.00024999999999997247,21506.86328778545,281.1909055385622,2
0.7649100000000001,0.000200000000000089,21655.59979642544,295.0966071429248,2
0.76541,0.00024999999999997247,21931.82647316748,313.5013961476943,2
0.7659100000000001,0.0002500000000000835,21488.747048002493,326.59539962063354,2
0.76631,0.00019999999999997797,21778.894642565763,333.53568384932436,2
0.76681,0.00024999999999997247,21284.087111412697,305.05231966905563,2
0.76771,0.00044999999999995044,21575.6686497951,316.65879309306547,2
0.7681100000000001,0.00019999999999997797,21478.540923726825,308.0216133352514,2
0.76861,0.00024999999999997247,21482.27944017329,315.88867853614283,2
0.7690100000000001,0.000200000000000089,21523.51491830829,352.3041442382492,2
0.76951,0.00024999999999997247,21685.272922977943,277.2871264202404,2
0.76991,0.00019999999999997797,21183.164405707845,343.9408408611634,2
0.77041,0.0002500000000000835,21346.536845143062,318.13443404744976,2
0.77081,0.00019999999999997797,20945.487026089617,370.6303457234062,2
0.77131,0.00024999999999997247,21035.33000363312,317.2614526329853,2
0.77171,0.00019999999999997797,21197.00460497778,301.28068157433154,2
0.7722100000000001,0.0002500000000000835,21291.867163062783,351.2222515203103,2
0.77261,0.00019999999999997797,20997.188998139198,287.0812353477158,2
0.7731100000000001,0.00024999999999997247,21105.4590319357,307.4662743990993,2
0.77361,0.00024999999999997247,20820.78615870524,347.95225607242895,2
0.7740100000000001,0.00019999999999997797,21043.60068263843,342.49862820473936,2
0.77451,0.00024999999999997247,21665.695214340067,348.4497527214844,2
0.77491,0.00019999999999997797,21275.927824717364,323.11242698870774,2
0.77541,0.00024999999999997247,21262.36133786704,361.7259171659607,2
0.77581,0.00019999999999997797,20624.60933461958,325.0212055707816,2
0.7763100000000001,0.0002500000000000835,21005.402029748617,282.67821276603354,2
0.77671,0.00019999999999997797,20913.305291338955,323.9798585626777,2
0.7772100000000001,0.00024999999999997247,21020.4660480751,328.95711534926517,2
0.77761,0.00019999999999997797,21092.034714830712,322.6659261742825,2
0.7781100000000001,0.0002500000000000835,20925.879673749198,320.6238663119548,2
0.77861,0.00024999999999997247,21618.07179686357,316.2134155646454,2
0.7790100000000001,0.000200000000000089,20545.26819916729,306.973310505884,2
0.77951,0.00024999999999997247,20494.395255539475,275.06874184974004,2
0.77991,0.00019999999999997797,20565.776456617903,341.11192218128053,2
0.78041,0.0002500000000000835,21150.538603702757,351.68323064739167,2
0.78081,0.00019999999999997797,21298.26328694804,319.87073771830546,2
0.7813100000000001,0.00024999999999997247,20841.238674311244,356.86598678630617,2
0.78172,0.00020500000000001073,21217.067189975536,346.5873878896637,2
0.78222,0.00024999999999997247,20099.973398222606,298.9744186234056,2
0.78272,0.00024999999999997247,20467.019102886705,312.51954618634767,2
0.7831199999999999,0.00019999999999997797,21118.495925695268,348.6113201004664,2
0.78362,0.0002500000000000835,21105.235388150206,360.3044331696183,2
0.7840199999999999,0.00019999999999997797,21143.016773408897,340.532089582146,2
0.78452,0.00024999999999997247,21491.256900538243,358.585167175941,2
0.78492,0.00019999999999997797,21190.091621268017,357.028179021956,2
0.78542,0.0002500000000000835,21202.434932295917,347.4476490913912,2
0.78582,0.00019999999999997797,20987.342761874745,317.2802160243482,2
0.78632,0.00024999999999997247,21382.385010239297,313.73060890109264,2
0.78682,0.00024999999999997247,21581.618979140858,327.27099934851867,2
0.78722,0.00019999999999997797,19837.03618304268,310.44187055966535,2
0.78772,0.00024999999999997247,20849.250715155464,348.0292855211228,2
0.7881199999999999,0.00019999999999997797,21324.88149629675,328.2238362252865,2
0.78862,0.00024999999999997247,19997.6027576096,358.76833012896174,2
0.7890199999999999,0.00019999999999997797,20862.06803753021,334.2313905189003,2
0.78952,0.0002500000000000835,21341.22301124038,350.1643511532384,2
0.79002,0.00024999999999997247,20889.08195493864,333.5080881420763,2
0.79042,0.000200000000000089,20828.579751923677,329.5654274995032,2
0.79092,0.00024999999999997247,21031.591979287776,349.7370333777035,2
0.79132,0.00019999999999997797,20395.25505802152,316.19593771818836,2
0.79182,0.00024999999999997247,20774.31384144173,352.1751542230013,2
0.79222,0.000200000000000089,21117.419567324687,394.53643547587484,2
0.79272,0.00024999999999997247,21020.273796195605,376.84993379893785,2
0.79322,0.0002500000000000835,21288.61992246172,314.99152802329985,2
0.79362,0.00019999999999997797,21062.03941176447,348.4798789750239,2
0.7941199999999999,0.00024999999999997247,20492.546974978526,379.7299712746353,2
0.79452,0.000200000000000089,21369.534427181345,402.5745132170523,2
0.79502,0.00024999999999997247,21041.87276531093,362.68669287107696,2
0.79542,0.00019999999999997797,21027.110054012963,346.0564701248695,2
0.79592,0.00024999999999997247,20455.27564197396,365.5632610879948,2
0.79642,0.00024999999999997247,21415.73328959537,365.43460550847885,2
0.79682,0.00019999999999997797,21937.75335731672,391.7019737502633,2
0.79732,0.0002500000000000835,21197.300978502833,327.91995725096064,2
0.79772,0.00019999999999997797,20698.585793695187,370.3584984129702,2
0.7982199999999999,0.00024999999999997247,20824.355025773795,366.8545169413155,2
0.79872,0.00024999999999997247,21514.289882362682,325.400112691681,2
0.7991199999999999,0.00019999999999997797,21448.23120361038,338.5146359650753,2
0.79962,0.0002500000000000835,21010.12254708973,359.7672693343484,2
0.80002,0.00019999999999997797,20833.080493159992,357.5454460847432,2
0.80052,0.00024999999999997247,20450.298349714318,391.73803395122735,2
0.80092,0.00019999999999997797,20935.677902244563,363.5372499381701,2
0.80142,0.0002500000000000835,20951.505247821242,325.92028019204014,2
0.80192,0.00024999999999997247,21288.383722657858,372.98297512523635,2
